,ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered,Method
2047,Null,VEH_607,1,O_9,2023-05-02 01:37, , ,2023-05-02 06:00,Null,3
2048,MF2305116277908,VEH_607,2,D_1939,2023-05-02 07:50,0,60,2023-05-02 08:50,Yes,
2049,Null,VEH_307,1,O_9,2023-05-02 05:12, , ,2023-05-02 06:00,Null,3
2050,M18385589,VEH_307,2,D_340,2023-05-02 08:48,0,60,2023-05-02 09:48,Yes,
2051,Null,VEH_1024,1,O_11,2023-05-01 17:53, , ,2023-05-02 06:00,Null,3
2052,M18387678,VEH_1024,2,D_444,2023-05-02 07:08,0,60,2023-05-02 08:08,Yes,
2053,Null,VEH_51,1,O_11,2023-05-01 18:23, , ,2023-05-02 06:00,Null,3
2054,M18385408,VEH_51,2,D_299,2023-05-02 07:19,0,60,2023-05-02 08:19,Yes,
2055,Null,VEH_317,1,O_11,2023-05-01 19:18, , ,2023-05-02 06:00,Null,3
2056,M18386828,VEH_317,2,D_428,2023-05-02 07:06,0,60,2023-05-02 08:06,Yes,
2057,Null,VEH_765,1,O_45,2023-05-02 03:24, , ,2023-05-02 06:00,Null,3
2058,MF2305306378237,VEH_765,2,D_2568,2023-05-02 08:15,0,60,2023-05-02 09:15,Yes,
2059,Null,VEH_319,1,O_62,2023-05-02 03:47, , ,2023-05-02 06:00,Null,3
2060,M18387100,VEH_319,2,D_298,2023-05-02 07:36,0,60,2023-05-02 08:36,Yes,
2061,Null,VEH_126,1,O_673,2023-05-02 03:52,127.40438274029816, ,2023-05-02 06:00,Null,4
2062,M18385698,VEH_126,2,D_391,2023-05-02 10:02,0,60,2023-05-02 11:02,Yes,
2063,M18386469,VEH_126,3,D_409,2023-05-02 11:14,0,60,2023-05-02 12:14,Yes,
2064,Null,VEH_147,1,O_673,2023-05-02 04:23,96.87699187046292, ,2023-05-02 06:00,Null,4
2065,M18385411,VEH_147,2,D_300,2023-05-02 10:30,0,60,2023-05-02 11:30,Yes,
2066,M18385026,VEH_147,3,D_274,2023-05-02 12:04,0,60,2023-05-02 13:04,Yes,
2067,Null,VEH_619,1,O_144,2023-05-02 03:56,123.05749122614361, ,2023-05-02 06:00,Null,4
2068,MF2304286187047,VEH_619,2,D_1189,2023-05-02 07:50,0,60,2023-05-02 08:50,Yes,
2069,MF2305036206472,VEH_619,3,D_1479,2023-05-02 09:11,0,60,2023-05-02 10:11,Yes,
2070,Null,VEH_400,1,O_673,2023-05-02 04:23,96.6829069297853, ,2023-05-02 06:00,Null,4
2071,M18385112,VEH_400,2,D_279,2023-05-02 07:34,0,60,2023-05-02 08:34,Yes,
2072,M18387177,VEH_400,3,D_468,2023-05-02 08:49,0,60,2023-05-02 09:49,Yes,
2073,Null,VEH_169,1,O_323,2023-05-02 05:51,8.85314999451407, ,2023-05-02 06:00,Null,4
2074,MF2305036200381,VEH_169,2,D_1372,2023-05-02 07:33,0,60,2023-05-02 08:33,Yes,
2075,MF2305036200385,VEH_169,3,D_1373,2023-05-02 09:35,0,60,2023-05-02 10:35,Yes,
2076,Null,VEH_472,1,O_673,2023-05-02 04:29,90.97321428881219, ,2023-05-02 06:00,Null,4
2077,M18388293,VEH_472,2,D_503,2023-05-02 07:48,0,60,2023-05-02 08:48,Yes,
2078,M18387155,VEH_472,3,D_461,2023-05-02 09:22,0,60,2023-05-02 10:22,Yes,
2079,Null,VEH_386,1,O_376,2023-05-02 04:59,60.87217234159107, ,2023-05-02 06:00,Null,4
2080,MF2305186334083,VEH_386,2,D_2237,2023-05-02 08:50,0,60,2023-05-02 09:50,Yes,
2081,MF2305186334089,VEH_386,3,D_2240,2023-05-02 11:42,0,60,2023-05-02 12:42,Yes,
2082,Null,VEH_990,1,O_9,2023-05-01 21:08,531.7125230754045, ,2023-05-02 06:00,Null,4
2083,Null,VEH_990,2,O_591,2023-05-01 21:52, , ,2023-05-02 06:43,Null,
2084,MF2304286182342,VEH_990,3,D_1181,2023-05-02 10:16,0,60,2023-05-02 11:16,Yes,
2085,MF2305086262873,VEH_990,4,D_1427,2023-05-02 12:05,0,60,2023-05-02 13:05,Yes,
2086,Null,VEH_647,1,O_144,2023-05-02 04:09,110.05782595770188, ,2023-05-02 06:00,Null,4
2087,M18387031,VEH_647,2,D_442,2023-05-02 07:12,0,60,2023-05-02 08:12,Yes,
2088,MF2305036206488,VEH_647,3,D_1483,2023-05-02 08:41,0,60,2023-05-02 09:41,Yes,
2089,Null,VEH_470,1,O_144,2023-05-02 04:29,90.14525028329763, ,2023-05-02 06:00,Null,4
2090,M18387042,VEH_470,2,D_445,2023-05-02 07:29,0,60,2023-05-02 08:29,Yes,
2091,M18387037,VEH_470,3,D_328,2023-05-02 10:15,0,60,2023-05-02 11:15,Yes,
2092,Null,VEH_697,1,O_326,2023-05-02 04:51,68.85582563967682, ,2023-05-02 06:00,Null,4
2093,20230501B467175_001,VEH_697,2,D_117,2023-05-02 07:09,0,60,2023-05-02 08:09,Yes,
2094,MF2305156308732,VEH_697,3,D_2075,2023-05-02 08:48,0,60,2023-05-02 09:48,Yes,
2095,Null,VEH_200,1,O_673,2023-05-02 04:48,71.10982530141337, ,2023-05-02 06:00,Null,4
2096,20230502B469938_001,VEH_200,2,D_209,2023-05-02 08:14,0,60,2023-05-02 09:14,Yes,
2097,M18385702,VEH_200,3,D_342,2023-05-02 11:01,0,60,2023-05-02 12:01,Yes,
2098,Null,VEH_995,1,O_323,2023-05-02 05:49,10.5525641097488, ,2023-05-02 06:00,Null,4
2099,Null,VEH_995,2,O_376,2023-05-02 06:41, , ,2023-05-02 06:51,Null,
2100,MF2305186334169,VEH_995,3,D_2271,2023-05-02 08:12,0,60,2023-05-02 09:12,Yes,
2101,20230501B468787_001,VEH_995,4,D_144,2023-05-02 09:47,0,60,2023-05-02 10:47,Yes,
2102,Null,VEH_201,1,O_673,2023-05-02 05:51,8.402983414600385, ,2023-05-02 06:00,Null,4
2103,M18386695,VEH_201,2,D_423,2023-05-02 07:18,0,60,2023-05-02 08:18,Yes,
2104,20230502B470267_001,VEH_201,3,D_209,2023-05-02 09:36,0,60,2023-05-02 10:36,Yes,
2105,Null,VEH_1001,1,O_62,2023-05-01 23:23,396.34674937657223, ,2023-05-02 06:00,Null,4
2106,Null,VEH_1001,2,O_11,2023-05-01 23:52, , ,2023-05-02 06:29,Null,
2107,20230502B470302_001,VEH_1001,3,D_208,2023-05-02 07:15,0,60,2023-05-02 08:15,Yes,
2108,M18387110,VEH_1001,4,D_458,2023-05-02 08:30,0,60,2023-05-02 09:30,Yes,
2109,Null,VEH_322,1,O_448,2023-05-02 03:57,122.00033366255684, ,2023-05-02 06:00,Null,4
2110,Null,VEH_322,2,O_144,2023-05-02 05:08, , ,2023-05-02 07:10,Null,
2111,MF2305256364871,VEH_322,3,D_2620,2023-05-02 10:11,0,60,2023-05-02 11:11,Yes,
2112,MF2305016190057,VEH_322,4,D_62,2023-05-02 12:44,0,60,2023-05-02 13:44,Yes,
2113,Null,VEH_1012,1,O_448,2023-05-02 05:01,58.53376307065696, ,2023-05-02 06:00,Null,4
2114,MF2305156308795,VEH_1012,2,D_2076,2023-05-02 07:45,0,60,2023-05-02 08:45,Yes,
2115,MF2305036201449,VEH_1012,3,D_1401,2023-05-02 09:50,0,60,2023-05-02 10:50,Yes,
2116,Null,VEH_673,1,O_673,2023-05-02 05:55,4.525059687674229, ,2023-05-02 06:00,Null,4
2117,Null,VEH_673,2,O_11,2023-05-02 06:52, , ,2023-05-02 06:56,Null,
2118,20230501B467182_003,VEH_673,3,D_119,2023-05-02 07:54,0,60,2023-05-02 08:54,Yes,
2119,20230502B470479_001,VEH_673,4,D_209,2023-05-02 09:41,0,60,2023-05-02 10:41,Yes,
2120,Null,VEH_603,1,O_673,2023-05-01 21:12,527.3487865762354, ,2023-05-02 06:00,Null,4
2121,Null,VEH_603,2,O_11,2023-05-01 22:09, , ,2023-05-02 06:56,Null,
2122,20230501B468182_001,VEH_603,3,D_119,2023-05-02 07:54,0,60,2023-05-02 08:54,Yes,
2123,20230502B470638_001,VEH_603,4,D_209,2023-05-02 09:41,0,60,2023-05-02 10:41,Yes,
2124,Null,VEH_608,1,O_673,2023-05-01 23:34,385.1431950110816, ,2023-05-02 06:00,Null,4
2125,Null,VEH_608,2,O_11,2023-05-02 00:31, , ,2023-05-02 06:56,Null,
2126,20230501B467699_001,VEH_608,3,D_119,2023-05-02 07:54,0,60,2023-05-02 08:54,Yes,
2127,20230502B470696_001,VEH_608,4,D_209,2023-05-02 09:41,0,60,2023-05-02 10:41,Yes,
2128,Null,VEH_32,1,O_673,2023-05-01 23:35,384.54905494086347, ,2023-05-02 06:00,Null,4
2129,Null,VEH_32,2,O_11,2023-05-02 00:32, , ,2023-05-02 06:56,Null,
2130,20230502B471086_001,VEH_32,3,D_119,2023-05-02 07:54,0,60,2023-05-02 08:54,Yes,
2131,20230502B470725_001,VEH_32,4,D_209,2023-05-02 09:41,0,60,2023-05-02 10:41,Yes,
2132,Null,VEH_41,1,O_673,2023-05-01 23:35,384.54905494086347, ,2023-05-02 06:00,Null,4
2133,Null,VEH_41,2,O_11,2023-05-02 00:32, , ,2023-05-02 06:56,Null,
2134,20230501B467703_001,VEH_41,3,D_119,2023-05-02 07:54,0,60,2023-05-02 08:54,Yes,
2135,20230502B471205_001,VEH_41,4,D_209,2023-05-02 09:41,0,60,2023-05-02 10:41,Yes,
2136,Null,VEH_626,1,O_243,2023-05-02 05:10,49.8797921485525, ,2023-05-02 06:00,Null,4
2137,Null,VEH_626,2,O_673,2023-05-02 05:44, , ,2023-05-02 06:33,Null,
2138,20230502B469559_001,VEH_626,3,D_209,2023-05-02 08:48,0,60,2023-05-02 09:48,Yes,
2139,M18385681,VEH_626,4,D_381,2023-05-02 11:17,0,60,2023-05-02 12:17,Yes,
2140,Null,VEH_1025,1,O_243,2023-05-02 05:18,41.821999690788516, ,2023-05-02 06:00,Null,4
2141,Null,VEH_1025,2,O_673,2023-05-02 05:52, , ,2023-05-02 06:33,Null,
2142,20230502B469927_001,VEH_1025,3,D_209,2023-05-02 08:48,0,60,2023-05-02 09:48,Yes,
2143,M18385426,VEH_1025,4,D_309,2023-05-02 11:12,0,60,2023-05-02 12:12,Yes,
2144,Null,VEH_289,1,O_9,2023-05-01 23:53,366.0188041947904, ,2023-05-02 06:00,Null,4
2145,Null,VEH_289,2,O_376,2023-05-02 01:15, , ,2023-05-02 07:21,Null,
2146,MF2305026195159,VEH_289,3,D_1244,2023-05-02 10:00,0,60,2023-05-02 11:00,Yes,
2147,MF2305186334095,VEH_289,4,D_2243,2023-05-02 11:59,0,60,2023-05-02 12:59,Yes,
2148,Null,VEH_390,1,O_62,2023-05-02 00:31,328.5214505805875, ,2023-05-02 06:00,Null,4
2149,Null,VEH_390,2,O_11,2023-05-02 01:00, , ,2023-05-02 06:29,Null,
2150,M18387293,VEH_390,3,D_494,2023-05-02 07:11,0,60,2023-05-02 08:11,Yes,
2151,20230502B470088_001,VEH_390,4,D_208,2023-05-02 08:36,0,60,2023-05-02 09:36,Yes,
2152,Null,VEH_38,1,O_673,2023-05-01 23:35,384.54905494086347, ,2023-05-02 06:00,Null,4
2153,Null,VEH_38,2,O_144,2023-05-02 02:08, , ,2023-05-02 08:33,Null,
2154,MF2305026194097,VEH_38,3,D_62,2023-05-02 11:56,0,60,2023-05-02 12:56,Yes,
2155,M18385713,VEH_38,4,D_398,2023-05-02 14:25,0,60,2023-05-02 15:25,Yes,
2156,Null,VEH_97,1,O_11,2023-05-01 22:32,447.34563990291826, ,2023-05-02 06:00,Null,4
2157,Null,VEH_97,2,O_326,2023-05-01 22:57, , ,2023-05-02 06:25,Null,
2158,20230502B470793_001,VEH_97,3,D_209,2023-05-02 07:38,0,60,2023-05-02 08:38,Yes,
2159,MF2305126290667,VEH_97,4,D_1764,2023-05-02 09:42,0,60,2023-05-02 10:42,Yes,
2160,Null,VEH_1005,1,O_673,2023-05-02 00:04,355.8529936318014, ,2023-05-02 06:00,Null,4
2161,Null,VEH_1005,2,O_11,2023-05-02 01:00, , ,2023-05-02 06:56,Null,
2162,M18387302,VEH_1005,3,D_497,2023-05-02 07:54,0,60,2023-05-02 08:54,Yes,
2163,M18387206,VEH_1005,4,D_479,2023-05-02 09:43,0,60,2023-05-02 10:43,Yes,
2164,Null,VEH_759,1,O_448,2023-05-02 03:18,161.96584082001505, ,2023-05-02 06:00,Null,4
2165,Null,VEH_759,2,O_349,2023-05-02 04:02, , ,2023-05-02 06:43,Null,
2166,MF2305036201431,VEH_759,3,D_1408,2023-05-02 10:01,0,60,2023-05-02 11:01,Yes,
2167,M18385560,VEH_759,4,D_338,2023-05-02 11:57,0,60,2023-05-02 12:57,Yes,
2168,Null,VEH_1125,1,O_349,2023-05-02 03:15,164.13271996984736, ,2023-05-02 06:00,Null,4
2169,Null,VEH_1125,2,O_144,2023-05-02 04:16, , ,2023-05-02 07:00,Null,
2170,MF2305036203471,VEH_1125,3,D_1397,2023-05-02 10:05,0,60,2023-05-02 11:05,Yes,
2171,M18389162,VEH_1125,4,D_425,2023-05-02 11:29,0,60,2023-05-02 12:29,Yes,
2172,Null,VEH_309,1,O_179,2023-05-02 03:48,131.35995454748718, ,2023-05-02 06:00,Null,4
2173,Null,VEH_309,2,O_62,2023-05-02 05:07, , ,2023-05-02 07:18,Null,
2174,MF2305026196236,VEH_309,3,D_62,2023-05-02 11:42,0,60,2023-05-02 12:42,Yes,
2175,M18386886,VEH_309,4,D_294,2023-05-02 14:11,0,60,2023-05-02 15:11,Yes,
2176,Null,VEH_668,1,O_448,2023-05-02 04:21,98.01750496414888, ,2023-05-02 06:00,Null,4
2177,Null,VEH_668,2,O_144,2023-05-02 05:32, , ,2023-05-02 07:10,Null,
2178,MF2305266367744,VEH_668,3,D_2646,2023-05-02 10:07,0,60,2023-05-02 11:07,Yes,
2179,20230501B466857_001,VEH_668,4,D_83,2023-05-02 12:04,0,60,2023-05-02 13:04,Yes,
2180,Null,VEH_763,1,O_349,2023-05-01 21:53,486.6739412497777, ,2023-05-02 06:00,Null,4
2181,Null,VEH_763,2,O_144,2023-05-01 22:53, , ,2023-05-02 07:00,Null,
2182,M18436650,VEH_763,3,D_709,2023-05-02 10:06,0,60,2023-05-02 11:06,Yes,
2183,M18385555,VEH_763,4,D_359,2023-05-02 11:33,0,60,2023-05-02 12:33,Yes,
2184,Null,VEH_458,1,O_349,2023-05-01 23:21,398.6239305539866, ,2023-05-02 06:00,Null,4
2185,Null,VEH_458,2,O_144,2023-05-02 00:21, , ,2023-05-02 07:00,Null,
2186,MF2305036203473,VEH_458,3,D_1397,2023-05-02 10:05,0,60,2023-05-02 11:05,Yes,
2187,M18389163,VEH_458,4,D_362,2023-05-02 11:26,0,60,2023-05-02 12:26,Yes,
2188,Null,VEH_176,1,O_629,2023-05-02 02:21,218.13588865152656, ,2023-05-02 06:00,Null,4
2189,Null,VEH_176,2,O_326,2023-05-02 03:23, , ,2023-05-02 07:01,Null,
2190,20230501B467860_001,VEH_176,3,D_37,2023-05-02 07:35,0,60,2023-05-02 08:35,Yes,
2191,MF2305036205561,VEH_176,4,D_1465,2023-05-02 09:16,0,60,2023-05-02 10:16,Yes,
2192,Null,VEH_1002,1,O_673,2023-05-02 01:34,265.1550689342673, ,2023-05-02 06:00,Null,4
2193,Null,VEH_1002,2,O_11,2023-05-02 02:31, , ,2023-05-02 06:56,Null,
2194,20230502B470671_001,VEH_1002,3,D_208,2023-05-02 07:42,0,60,2023-05-02 08:42,Yes,
2195,20230502B471215_001,VEH_1002,4,D_209,2023-05-02 09:47,0,60,2023-05-02 10:47,Yes,
2196,Null,VEH_1011,1,O_673,2023-05-02 02:33,206.8105865340517, ,2023-05-02 06:00,Null,4
2197,Null,VEH_1011,2,O_11,2023-05-02 03:29, , ,2023-05-02 06:56,Null,
2198,20230502B470331_001,VEH_1011,3,D_208,2023-05-02 07:42,0,60,2023-05-02 08:42,Yes,
2199,20230502B470271_001,VEH_1011,4,D_209,2023-05-02 09:47,0,60,2023-05-02 10:47,Yes,
2200,Null,VEH_667,1,O_673,2023-05-02 02:56,183.20807831247362, ,2023-05-02 06:00,Null,4
2201,Null,VEH_667,2,O_11,2023-05-02 03:53, , ,2023-05-02 06:56,Null,
2202,20230502B471095_001,VEH_667,3,D_208,2023-05-02 07:42,0,60,2023-05-02 08:42,Yes,
2203,20230502B470480_001,VEH_667,4,D_209,2023-05-02 09:47,0,60,2023-05-02 10:47,Yes,
2204,Null,VEH_617,1,O_174,2023-05-01 22:44,435.4032714635089, ,2023-05-02 06:00,Null,4
2205,Null,VEH_617,2,O_62,2023-05-01 23:24, , ,2023-05-02 06:40,Null,
2206,20230501B468118_001,VEH_617,3,D_37,2023-05-02 07:09,0,60,2023-05-02 08:09,Yes,
2207,M18387108,VEH_617,4,D_457,2023-05-02 08:30,0,60,2023-05-02 09:30,Yes,
2208,Null,VEH_768,1,O_11,2023-05-01 22:57,422.03148553110964, ,2023-05-02 06:00,Null,4
2209,Null,VEH_768,2,O_243,2023-05-02 00:03, , ,2023-05-02 07:05,Null,
2210,20230502B470041_001,VEH_768,3,D_209,2023-05-02 09:34,0,60,2023-05-02 10:34,Yes,
2211,M18385399,VEH_768,4,D_286,2023-05-02 11:10,0,60,2023-05-02 12:10,Yes,
2212,Null,VEH_923,1,O_11,2023-05-01 23:19,400.8318360039764, ,2023-05-02 06:00,Null,4
2213,Null,VEH_923,2,O_243,2023-05-02 00:24, , ,2023-05-02 07:05,Null,
2214,20230502B470149_001,VEH_923,3,D_209,2023-05-02 09:34,0,60,2023-05-02 10:34,Yes,
2215,M18387279,VEH_923,4,D_286,2023-05-02 11:10,0,60,2023-05-02 12:10,Yes,
2216,Null,VEH_1126,1,O_243,2023-05-02 05:24,35.60744929112889, ,2023-05-02 06:00,Null,4
2217,Null,VEH_1126,2,O_11,2023-05-02 06:34, , ,2023-05-02 07:10,Null,
2218,20230502B470334_001,VEH_1126,3,D_208,2023-05-02 07:56,0,60,2023-05-02 08:56,Yes,
2219,20230502B470646_001,VEH_1126,4,D_209,2023-05-02 10:00,0,60,2023-05-02 11:00,Yes,
2220,Null,VEH_96,1,O_243,2023-05-02 05:47,12.033620480444597, ,2023-05-02 06:00,Null,4
2221,Null,VEH_96,2,O_11,2023-05-02 06:58, , ,2023-05-02 07:10,Null,
2222,20230502B471094_001,VEH_96,3,D_208,2023-05-02 07:56,0,60,2023-05-02 08:56,Yes,
2223,20230502B471076_001,VEH_96,4,D_209,2023-05-02 10:00,0,60,2023-05-02 11:00,Yes,
2224,Null,VEH_87,1,O_243,2023-05-02 00:35,324.89372182138186, ,2023-05-02 06:00,Null,4
2225,Null,VEH_87,2,O_11,2023-05-02 01:45, , ,2023-05-02 07:10,Null,
2226,20230502B470335_001,VEH_87,3,D_208,2023-05-02 07:56,0,60,2023-05-02 08:56,Yes,
2227,20230502B470855_001,VEH_87,4,D_209,2023-05-02 10:00,0,60,2023-05-02 11:00,Yes,
2228,Null,VEH_311,1,O_243,2023-05-02 02:38,201.4248692990177, ,2023-05-02 06:00,Null,4
2229,Null,VEH_311,2,O_11,2023-05-02 03:49, , ,2023-05-02 07:10,Null,
2230,20230502B470668_001,VEH_311,3,D_208,2023-05-02 07:56,0,60,2023-05-02 08:56,Yes,
2231,20230502B470129_001,VEH_311,4,D_209,2023-05-02 10:00,0,60,2023-05-02 11:00,Yes,
2232,Null,VEH_917,1,O_62,2023-05-02 01:51,248.12963333746006, ,2023-05-02 06:00,Null,4
2233,Null,VEH_917,2,O_11,2023-05-02 02:21, , ,2023-05-02 06:29,Null,
2234,M18387755,VEH_917,3,D_405,2023-05-02 07:08,0,60,2023-05-02 08:08,Yes,
2235,20230502B470329_001,VEH_917,4,D_209,2023-05-02 09:21,0,60,2023-05-02 10:21,Yes,
2236,Null,VEH_766,1,O_62,2023-05-02 03:15,164.25221915327552, ,2023-05-02 06:00,Null,4
2237,Null,VEH_766,2,O_11,2023-05-02 03:45, , ,2023-05-02 06:29,Null,
2238,M18386439,VEH_766,3,D_405,2023-05-02 07:08,0,60,2023-05-02 08:08,Yes,
2239,20230502B470525_001,VEH_766,4,D_209,2023-05-02 09:21,0,60,2023-05-02 10:21,Yes,
2240,Null,VEH_456,1,O_243,2023-05-02 02:57,182.9245563210145, ,2023-05-02 06:00,Null,4
2241,Null,VEH_456,2,O_62,2023-05-02 04:07, , ,2023-05-02 07:09,Null,
2242,M18386442,VEH_456,3,D_405,2023-05-02 08:07,0,60,2023-05-02 09:07,Yes,
2243,20230502B470452_001,VEH_456,4,D_209,2023-05-02 10:20,0,60,2023-05-02 11:20,Yes,
2244,Null,VEH_651,1,O_326,2023-05-02 05:03,56.19902844398894, ,2023-05-02 06:00,Null,4
2245,Null,VEH_651,2,O_673,2023-05-02 06:27, , ,2023-05-02 07:24,Null,
2246,MF2305126290670,VEH_651,3,D_1631,2023-05-02 10:08,0,60,2023-05-02 11:08,Yes,
2247,M18387080,VEH_651,4,D_286,2023-05-02 11:22,0,60,2023-05-02 12:22,Yes,
2248,Null,VEH_767,1,O_326,2023-05-02 05:03,56.19902844398894, ,2023-05-02 06:00,Null,4
2249,Null,VEH_767,2,O_673,2023-05-02 06:27, , ,2023-05-02 07:24,Null,
2250,MF2305126290683,VEH_767,3,D_1631,2023-05-02 10:08,0,60,2023-05-02 11:08,Yes,
2251,M18385320,VEH_767,4,D_286,2023-05-02 11:22,0,60,2023-05-02 12:22,Yes,
2252,Null,VEH_609,1,O_243,2023-05-02 02:58,181.66308793660733, ,2023-05-02 06:00,Null,4
2253,Null,VEH_609,2,O_673,2023-05-02 03:32, , ,2023-05-02 06:33,Null,
2254,20230502B469939_001,VEH_609,3,D_37,2023-05-02 07:30,0,60,2023-05-02 08:30,Yes,
2255,20230502B469567_001,VEH_609,4,D_209,2023-05-02 09:58,0,60,2023-05-02 10:58,Yes,
2256,Null,VEH_542,1,O_243,2023-05-02 03:42,137.7228357605918, ,2023-05-02 06:00,Null,4
2257,Null,VEH_542,2,O_673,2023-05-02 04:16, , ,2023-05-02 06:33,Null,
2258,20230501B467828_001,VEH_542,3,D_37,2023-05-02 07:30,0,60,2023-05-02 08:30,Yes,
2259,20230502B470663_001,VEH_542,4,D_209,2023-05-02 09:58,0,60,2023-05-02 10:58,Yes,
2260,Null,VEH_1008,1,O_243,2023-05-02 03:44,135.12713064158606, ,2023-05-02 06:00,Null,4
2261,Null,VEH_1008,2,O_673,2023-05-02 04:18, , ,2023-05-02 06:33,Null,
2262,20230502B470199_001,VEH_1008,3,D_37,2023-05-02 07:30,0,60,2023-05-02 08:30,Yes,
2263,20230502B470804_001,VEH_1008,4,D_209,2023-05-02 09:58,0,60,2023-05-02 10:58,Yes,
2264,Null,VEH_298,1,O_243,2023-05-02 04:20,99.68362195843201, ,2023-05-02 06:00,Null,4
2265,Null,VEH_298,2,O_673,2023-05-02 04:54, , ,2023-05-02 06:33,Null,
2266,20230502B469955_001,VEH_298,3,D_37,2023-05-02 07:30,0,60,2023-05-02 08:30,Yes,
2267,20230502B469549_001,VEH_298,4,D_209,2023-05-02 09:58,0,60,2023-05-02 10:58,Yes,
2268,Null,VEH_167,1,O_243,2023-05-02 04:22,97.83176941443276, ,2023-05-02 06:00,Null,4
2269,Null,VEH_167,2,O_673,2023-05-02 04:56, , ,2023-05-02 06:33,Null,
2270,20230502B470294_001,VEH_167,3,D_37,2023-05-02 07:30,0,60,2023-05-02 08:30,Yes,
2271,20230502B470419_001,VEH_167,4,D_209,2023-05-02 09:58,0,60,2023-05-02 10:58,Yes,
2272,Null,VEH_604,1,O_243,2023-05-02 05:43,16.969599347404483, ,2023-05-02 06:00,Null,4
2273,Null,VEH_604,2,O_673,2023-05-02 06:16, , ,2023-05-02 06:33,Null,
2274,20230502B470270_001,VEH_604,3,D_37,2023-05-02 07:30,0,60,2023-05-02 08:30,Yes,
2275,20230502B471155_001,VEH_604,4,D_209,2023-05-02 09:58,0,60,2023-05-02 10:58,Yes,
2276,Null,VEH_382,1,O_673,2023-05-02 03:14,165.39312340685433, ,2023-05-02 06:00,Null,4
2277,Null,VEH_382,2,O_326,2023-05-02 04:27, , ,2023-05-02 07:12,Null,
2278,M18387205,VEH_382,3,D_478,2023-05-02 09:01,0,60,2023-05-02 10:01,Yes,
2279,20230501B468527_001,VEH_382,4,D_77,2023-05-02 11:34,0,60,2023-05-02 12:34,Yes,
2280,Null,VEH_304,1,O_448,2023-05-02 05:23,36.988571210838245, ,2023-05-02 06:00,Null,4
2281,Null,VEH_304,2,O_673,2023-05-02 07:30, , ,2023-05-02 08:07,Null,
2282,MF2305266367791,VEH_304,3,D_2649,2023-05-02 11:35,0,60,2023-05-02 12:35,Yes,
2283,M18385712,VEH_304,4,D_294,2023-05-02 14:32,0,60,2023-05-02 15:32,Yes,
2284,Null,VEH_287,1,O_448,2023-05-02 05:35,24.487524849764668, ,2023-05-02 06:00,Null,4
2285,Null,VEH_287,2,O_673,2023-05-02 07:43, , ,2023-05-02 08:07,Null,
2286,MF2305266367803,VEH_287,3,D_2649,2023-05-02 11:35,0,60,2023-05-02 12:35,Yes,
2287,M18386793,VEH_287,4,D_294,2023-05-02 14:32,0,60,2023-05-02 15:32,Yes,
2288,Null,VEH_466,1,O_352,2023-05-02 03:09,170.00299586524307, ,2023-05-02 06:00,Null,4
2289,Null,VEH_466,2,O_448,2023-05-02 04:30, , ,2023-05-02 07:20,Null,
2290,MF2305106275954,VEH_466,3,D_1917,2023-05-02 08:00,0,60,2023-05-02 09:00,Yes,
2291,MF2305036201443,VEH_466,4,D_1408,2023-05-02 11:17,0,60,2023-05-02 12:17,Yes,
2292,Null,VEH_535,1,O_448,2023-05-02 04:52,67.04655606450797, ,2023-05-02 06:00,Null,4
2293,Null,VEH_535,2,O_673,2023-05-02 07:00, , ,2023-05-02 08:07,Null,
2294,M18385418,VEH_535,3,D_305,2023-05-02 13:07,0,60,2023-05-02 14:07,Yes,
2295,MF2305126294962,VEH_535,4,D_1757,2023-05-02 15:43,0,60,2023-05-02 16:43,Yes,
2296,Null,VEH_761,1,O_448,2023-05-02 06:00,0.0, ,2023-05-02 06:00,Null,4
2297,Null,VEH_761,2,O_673,2023-05-02 08:07, , ,2023-05-02 08:07,Null,
2298,M18386910,VEH_761,3,D_294,2023-05-02 13:14,0,60,2023-05-02 14:14,Yes,
2299,MF2305126294970,VEH_761,4,D_1757,2023-05-02 16:05,0,60,2023-05-02 17:05,Yes,
2300,Null,VEH_762,1,O_448,2023-05-02 06:00,0.0, ,2023-05-02 06:00,Null,4
2301,Null,VEH_762,2,O_673,2023-05-02 08:07, , ,2023-05-02 08:07,Null,
2302,M18384798,VEH_762,3,D_265,2023-05-02 13:22,0,60,2023-05-02 14:22,Yes,
2303,MF2305126294964,VEH_762,4,D_1757,2023-05-02 16:20,0,60,2023-05-02 17:20,Yes,
2304,Null,VEH_543,1,O_376,2023-05-02 05:22,37.08603450279293, ,2023-05-02 06:00,Null,4
2305,Null,VEH_543,2,O_578,2023-05-02 07:59, , ,2023-05-02 08:36,Null,
2306,MF2305186334133,VEH_543,3,D_2258,2023-05-02 10:11,0,60,2023-05-02 11:11,Yes,
2307,MF2305166312190,VEH_543,4,D_2116,2023-05-02 12:09,0,60,2023-05-02 13:09,Yes,
2308,Null,VEH_1003,1,O_179,2023-05-02 05:01,58.43375487969956, ,2023-05-02 06:00,Null,4
2309,Null,VEH_1003,2,O_144,2023-05-02 05:55, , ,2023-05-02 06:54,Null,
2310,MF2305046255531,VEH_1003,3,D_1662,2023-05-02 08:15,0,60,2023-05-02 09:15,Yes,
