,ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered,Method
12131,Null,VEH_828,2,O_352,2023-05-04 05:02, , ,2023-05-04 07:11,Null,
12132,20230501B467352_001,VEH_828,3,D_114,2023-05-04 10:02,0,60,2023-05-04 11:02,Yes,
12133,MF2305256365434,VEH_828,4,D_2629,2023-05-04 12:25,0,60,2023-05-04 13:25,Yes,
12134,Null,VEH_678,1,O_144,2023-05-04 04:14,105.24132101892974, ,2023-05-04 06:00,Null,4
12135,Null,VEH_678,2,O_352,2023-05-04 05:26, , ,2023-05-04 07:11,Null,
12136,20230502B467565_001,VEH_678,3,D_114,2023-05-04 10:02,0,60,2023-05-04 11:02,Yes,
12137,MF2305256365438,VEH_678,4,D_2629,2023-05-04 12:25,0,60,2023-05-04 13:25,Yes,
12138,Null,VEH_630,1,O_144,2023-05-04 04:22,97.76342371530154, ,2023-05-04 06:00,Null,4
12139,Null,VEH_630,2,O_352,2023-05-04 05:33, , ,2023-05-04 07:11,Null,
12140,20230502B469097_001,VEH_630,3,D_114,2023-05-04 10:02,0,60,2023-05-04 11:02,Yes,
12141,MF2305256365436,VEH_630,4,D_2629,2023-05-04 12:25,0,60,2023-05-04 13:25,Yes,
12142,Null,VEH_1006,1,O_326,2023-05-04 03:18,161.0908938663606, ,2023-05-04 06:00,Null,4
12143,Null,VEH_1006,2,O_144,2023-05-04 04:50, , ,2023-05-04 07:31,Null,
12144,20230502B471345_001,VEH_1006,3,D_32,2023-05-04 10:32,0,60,2023-05-04 11:32,Yes,
12145,20230502B469008_001,VEH_1006,4,D_41,2023-05-04 12:20,0,60,2023-05-04 13:20,Yes,
12146,Null,VEH_628,1,O_144,2023-05-04 04:25,94.48544917343224, ,2023-05-04 06:00,Null,4
12147,Null,VEH_628,2,O_629,2023-05-04 05:33, , ,2023-05-04 07:07,Null,
12148,20230503B474970_001,VEH_628,3,D_209,2023-05-04 07:58,0,60,2023-05-04 08:58,Yes,
12149,20230501B467223_001,VEH_628,4,D_14,2023-05-04 11:11,0,60,2023-05-04 12:11,Yes,
12150,Null,VEH_456,1,O_326,2023-05-04 03:20,159.201757295682, ,2023-05-04 06:00,Null,4
12151,Null,VEH_456,2,O_144,2023-05-04 04:52, , ,2023-05-04 07:31,Null,
12152,20230502B471407_001,VEH_456,3,D_196,2023-05-04 10:05,0,60,2023-05-04 11:05,Yes,
12153,20230502B469096_001,VEH_456,4,D_114,2023-05-04 11:40,0,60,2023-05-04 12:40,Yes,
12154,Null,VEH_999,1,O_326,2023-05-04 03:28,151.35423727462785, ,2023-05-04 06:00,Null,4
12155,Null,VEH_999,2,O_144,2023-05-04 05:00, , ,2023-05-04 07:31,Null,
12156,20230502B469670_001,VEH_999,3,D_196,2023-05-04 10:05,0,60,2023-05-04 11:05,Yes,
12157,M18391640,VEH_999,4,D_337,2023-05-04 11:39,0,60,2023-05-04 12:39,Yes,
12158,Null,VEH_942,1,O_326,2023-05-04 03:31,148.17875850456403, ,2023-05-04 06:00,Null,4
12159,Null,VEH_942,2,O_179,2023-05-04 04:19, , ,2023-05-04 06:47,Null,
12160,20230502B471975_001,VEH_942,3,D_209,2023-05-04 07:23,0,60,2023-05-04 08:23,Yes,
12161,20230502B471040_001,VEH_942,4,D_203,2023-05-04 09:00,0,60,2023-05-04 10:00,Yes,
12162,Null,VEH_192,1,O_326,2023-05-04 03:39,140.29875610243198, ,2023-05-04 06:00,Null,4
12163,Null,VEH_192,2,O_144,2023-05-04 05:11, , ,2023-05-04 07:31,Null,
12164,20230501B468554_001,VEH_192,3,D_197,2023-05-04 10:26,0,60,2023-05-04 11:26,Yes,
12165,20230502B469087_001,VEH_192,4,D_146,2023-05-04 12:15,0,60,2023-05-04 13:15,Yes,
12166,Null,VEH_459,1,O_11,2023-05-04 00:48,311.25017446642596, ,2023-05-04 06:00,Null,4
12167,Null,VEH_459,2,O_673,2023-05-04 01:43, , ,2023-05-04 06:54,Null,
12168,20230504B476451_001,VEH_459,3,D_37,2023-05-04 07:51,0,60,2023-05-04 08:51,Yes,
12169,20230503B472477_001,VEH_459,4,D_208,2023-05-04 09:37,0,60,2023-05-04 10:37,Yes,
12170,Null,VEH_868,1,O_11,2023-05-04 01:26,273.0708927919177, ,2023-05-04 06:00,Null,4
12171,Null,VEH_868,2,O_673,2023-05-04 02:21, , ,2023-05-04 06:54,Null,
12172,20230503B473963_001,VEH_868,3,D_37,2023-05-04 07:51,0,60,2023-05-04 08:51,Yes,
12173,20230503B472462_001,VEH_868,4,D_208,2023-05-04 09:37,0,60,2023-05-04 10:37,Yes,
12174,Null,VEH_718,1,O_11,2023-05-04 03:38,141.82487445798415, ,2023-05-04 06:00,Null,4
12175,Null,VEH_718,2,O_673,2023-05-04 04:32, , ,2023-05-04 06:54,Null,
12176,20230504B476191_001,VEH_718,3,D_37,2023-05-04 07:51,0,60,2023-05-04 08:51,Yes,
12177,20230503B472478_001,VEH_718,4,D_208,2023-05-04 09:37,0,60,2023-05-04 10:37,Yes,
12178,Null,VEH_886,1,O_123,2023-05-04 00:35,324.283690642661, ,2023-05-04 06:00,Null,4
12179,Null,VEH_886,2,O_629,2023-05-04 02:50, , ,2023-05-04 08:14,Null,
12180,20230502B471955_001,VEH_886,3,D_83,2023-05-04 11:17,0,60,2023-05-04 12:17,Yes,
12181,MF2305046221843,VEH_886,4,D_1453,2023-05-04 14:39,0,60,2023-05-04 15:39,Yes,
12182,Null,VEH_454,1,O_326,2023-05-04 03:45,134.04801738686365, ,2023-05-04 06:00,Null,4
12183,Null,VEH_454,2,O_144,2023-05-04 05:17, , ,2023-05-04 07:31,Null,
12184,20230501B468459_001,VEH_454,3,D_132,2023-05-04 10:07,0,60,2023-05-04 11:07,Yes,
12185,20230501B467369_001,VEH_454,4,D_150,2023-05-04 12:15,0,60,2023-05-04 13:15,Yes,
12186,Null,VEH_762,1,O_326,2023-05-04 04:10,109.18204376591802, ,2023-05-04 06:00,Null,4
12187,Null,VEH_762,2,O_144,2023-05-04 05:42, , ,2023-05-04 07:31,Null,
12188,20230502B471374_001,VEH_762,3,D_132,2023-05-04 10:07,0,60,2023-05-04 11:07,Yes,
12189,20230502B469115_001,VEH_762,4,D_150,2023-05-04 12:15,0,60,2023-05-04 13:15,Yes,
12190,Null,VEH_356,1,O_144,2023-05-04 05:46,13.783992991753621, ,2023-05-04 06:00,Null,4
12191,Null,VEH_356,2,O_179,2023-05-04 06:40, , ,2023-05-04 06:53,Null,
12192,MF2305256364395,VEH_356,3,D_2147,2023-05-04 07:37,0,60,2023-05-04 08:37,Yes,
12193,N_20230501858874,VEH_356,4,D_202,2023-05-04 09:25,0,60,2023-05-04 10:25,Yes,
12194,Null,VEH_655,1,O_144,2023-05-04 05:49,10.330740896875795, ,2023-05-04 06:00,Null,4
12195,Null,VEH_655,2,O_323,2023-05-04 07:20, , ,2023-05-04 07:31,Null,
12196,MF2305046233502,VEH_655,3,D_1228,2023-05-04 08:05,0,60,2023-05-04 09:05,Yes,
12197,20230501B466859_001,VEH_655,4,D_83,2023-05-04 11:06,0,60,2023-05-04 12:06,Yes,
12198,Null,VEH_757,1,O_326,2023-05-04 04:21,98.98370963522484, ,2023-05-04 06:00,Null,4
12199,Null,VEH_757,2,O_144,2023-05-04 05:52, , ,2023-05-04 07:31,Null,
12200,20230502B471312_001,VEH_757,3,D_112,2023-05-04 10:25,0,60,2023-05-04 11:25,Yes,
12201,M18389216,VEH_757,4,D_329,2023-05-04 12:15,0,60,2023-05-04 13:15,Yes,
12202,Null,VEH_743,1,O_179,2023-05-04 04:31,88.6885808017696, ,2023-05-04 06:00,Null,4
12203,Null,VEH_743,2,O_144,2023-05-04 05:25, , ,2023-05-04 06:54,Null,
12204,20230503B474809_001,VEH_743,3,D_209,2023-05-04 07:20,0,60,2023-05-04 08:20,Yes,
12205,20230502B469128_001,VEH_743,4,D_220,2023-05-04 09:21,0,60,2023-05-04 10:21,Yes,
12206,Null,VEH_600,1,O_326,2023-05-04 04:29,90.12501368577341, ,2023-05-04 06:00,Null,4
12207,Null,VEH_600,2,O_11,2023-05-04 05:03, , ,2023-05-04 06:33,Null,
12208,20230502B471908_001,VEH_600,3,D_117,2023-05-04 07:15,0,60,2023-05-04 08:15,Yes,
12209,20230502B469632_001,VEH_600,4,D_37,2023-05-04 08:54,0,60,2023-05-04 09:54,Yes,
12210,Null,VEH_371,1,O_673,2023-05-04 00:35,324.1191471723514, ,2023-05-04 06:00,Null,4
12211,Null,VEH_371,2,O_144,2023-05-04 03:09, , ,2023-05-04 08:33,Null,
12212,20230501B467312_001,VEH_371,3,D_140,2023-05-04 10:02,0,60,2023-05-04 11:02,Yes,
12213,M18391305,VEH_371,4,D_429,2023-05-04 12:41,0,60,2023-05-04 13:41,Yes,
12214,Null,VEH_834,1,O_673,2023-05-04 01:51,248.04058129399527, ,2023-05-04 06:00,Null,4
12215,Null,VEH_834,2,O_144,2023-05-04 04:25, , ,2023-05-04 08:33,Null,
12216,20230502B469051_001,VEH_834,3,D_140,2023-05-04 10:02,0,60,2023-05-04 11:02,Yes,
12217,M18391079,VEH_834,4,D_429,2023-05-04 12:41,0,60,2023-05-04 13:41,Yes,
12218,Null,VEH_546,1,O_326,2023-05-04 04:52,67.98197407711359, ,2023-05-04 06:00,Null,4
12219,Null,VEH_546,2,O_144,2023-05-04 06:23, , ,2023-05-04 07:31,Null,
12220,20230502B471361_001,VEH_546,3,D_112,2023-05-04 10:25,0,60,2023-05-04 11:25,Yes,
12221,20230501B467343_001,VEH_546,4,D_74,2023-05-04 12:30,0,60,2023-05-04 13:30,Yes,
12222,Null,VEH_601,1,O_326,2023-05-04 04:58,61.47100585850421, ,2023-05-04 06:00,Null,4
12223,Null,VEH_601,2,O_144,2023-05-04 06:30, , ,2023-05-04 07:31,Null,
12224,20230502B469612_001,VEH_601,3,D_112,2023-05-04 10:25,0,60,2023-05-04 11:25,Yes,
12225,20230502B467533_001,VEH_601,4,D_74,2023-05-04 12:30,0,60,2023-05-04 13:30,Yes,
12226,Null,VEH_458,1,O_326,2023-05-04 05:14,45.88612141295289, ,2023-05-04 06:00,Null,4
12227,Null,VEH_458,2,O_144,2023-05-04 06:45, , ,2023-05-04 07:31,Null,
12228,20230501B468454_001,VEH_458,3,D_112,2023-05-04 10:25,0,60,2023-05-04 11:25,Yes,
12229,20230502B469086_001,VEH_458,4,D_74,2023-05-04 12:30,0,60,2023-05-04 13:30,Yes,
12230,Null,VEH_10,1,O_578,2023-05-04 02:08,231.21830694083292, ,2023-05-04 06:00,Null,4
12231,Null,VEH_10,2,O_144,2023-05-04 04:11, , ,2023-05-04 08:03,Null,
12232,20230501B467186_001,VEH_10,3,D_121,2023-05-04 10:00,0,60,2023-05-04 11:00,Yes,
12233,MF2305046248026,VEH_10,4,D_1257,2023-05-04 11:56,0,60,2023-05-04 12:56,Yes,
12234,Null,VEH_642,1,O_326,2023-05-04 05:26,33.49077956360907, ,2023-05-04 06:00,Null,4
12235,Null,VEH_642,2,O_352,2023-05-04 07:25, , ,2023-05-04 07:59,Null,
12236,20230502B471024_001,VEH_642,3,D_181,2023-05-04 11:45,0,60,2023-05-04 12:45,Yes,
12237,20230503B473908_001,VEH_642,4,D_108,2023-05-04 14:03,0,60,2023-05-04 15:03,Yes,
12238,Null,VEH_535,1,O_673,2023-05-04 02:09,230.58757753980626, ,2023-05-04 06:00,Null,4
12239,Null,VEH_535,2,O_326,2023-05-04 03:22, , ,2023-05-04 07:12,Null,
12240,20230504B476205_001,VEH_535,3,D_37,2023-05-04 07:46,0,60,2023-05-04 08:46,Yes,
12241,20230502B470507_001,VEH_535,4,D_208,2023-05-04 09:32,0,60,2023-05-04 10:32,Yes,
12242,Null,VEH_684,1,O_673,2023-05-04 02:41,198.24111397550223, ,2023-05-04 06:00,Null,4
12243,Null,VEH_684,2,O_326,2023-05-04 03:54, , ,2023-05-04 07:12,Null,
12244,20230504B476188_001,VEH_684,3,D_37,2023-05-04 07:46,0,60,2023-05-04 08:46,Yes,
12245,20230502B471847_001,VEH_684,4,D_208,2023-05-04 09:32,0,60,2023-05-04 10:32,Yes,
12246,Null,VEH_370,1,O_673,2023-05-04 02:50,189.77517326903126, ,2023-05-04 06:00,Null,4
12247,Null,VEH_370,2,O_326,2023-05-04 04:03, , ,2023-05-04 07:12,Null,
12248,20230504B476223_001,VEH_370,3,D_37,2023-05-04 07:46,0,60,2023-05-04 08:46,Yes,
12249,20230503B472443_001,VEH_370,4,D_208,2023-05-04 09:32,0,60,2023-05-04 10:32,Yes,
12250,Null,VEH_934,1,O_673,2023-05-04 03:08,171.16114670981096, ,2023-05-04 06:00,Null,4
12251,Null,VEH_934,2,O_326,2023-05-04 04:21, , ,2023-05-04 07:12,Null,
12252,20230504B476419_001,VEH_934,3,D_37,2023-05-04 07:46,0,60,2023-05-04 08:46,Yes,
12253,20230503B474416_001,VEH_934,4,D_208,2023-05-04 09:32,0,60,2023-05-04 10:32,Yes,
12254,Null,VEH_713,1,O_430,2023-05-04 06:00,0.0, ,2023-05-04 06:00,Null,4
12255,Null,VEH_713,2,O_376,2023-05-04 07:16, , ,2023-05-04 07:16,Null,
12256,MF2305036201181,VEH_713,3,D_1282,2023-05-04 08:57,0,60,2023-05-04 09:57,Yes,
12257,MF2305106275373,VEH_713,4,D_1598,2023-05-04 11:07,0,60,2023-05-04 12:07,Yes,
12258,Null,VEH_281,1,O_50,2023-05-03 15:40,859.2178695690395, ,2023-05-04 06:00,Null,4
12259,Null,VEH_281,2,O_144,2023-05-03 17:53, , ,2023-05-04 08:12,Null,
12260,MF2305046251244,VEH_281,3,D_1660,2023-05-04 11:19,0,60,2023-05-04 12:19,Yes,
12261,20230502B466947_001,VEH_281,4,D_20,2023-05-04 14:07,0,60,2023-05-04 15:07,Yes,
12262,Null,VEH_280,1,O_50,2023-05-03 17:13,766.9850360389951, ,2023-05-04 06:00,Null,4
12263,Null,VEH_280,2,O_144,2023-05-03 19:25, , ,2023-05-04 08:12,Null,
12264,MF2305046250212,VEH_280,3,D_1660,2023-05-04 11:19,0,60,2023-05-04 12:19,Yes,
12265,20230502B468926_001,VEH_280,4,D_20,2023-05-04 14:07,0,60,2023-05-04 15:07,Yes,
12266,Null,VEH_367,1,O_50,2023-05-03 18:44,675.5879104361334, ,2023-05-04 06:00,Null,4
12267,Null,VEH_367,2,O_144,2023-05-03 20:56, , ,2023-05-04 08:12,Null,
12268,MF2305046251246,VEH_367,3,D_1660,2023-05-04 11:19,0,60,2023-05-04 12:19,Yes,
12269,20230502B468927_001,VEH_367,4,D_20,2023-05-04 14:07,0,60,2023-05-04 15:07,Yes,
12270,Null,VEH_534,1,O_673,2023-05-04 03:18,161.4760061828665, ,2023-05-04 06:00,Null,4
12271,Null,VEH_534,2,O_144,2023-05-04 05:51, , ,2023-05-04 08:33,Null,
12272,20230501B466860_001,VEH_534,3,D_83,2023-05-04 10:51,0,60,2023-05-04 11:51,Yes,
12273,M18388691,VEH_534,4,D_413,2023-05-04 14:01,0,60,2023-05-04 15:01,Yes,
12274,Null,VEH_34,1,O_326,2023-05-04 05:44,15.406517893467026, ,2023-05-04 06:00,Null,4
12275,Null,VEH_34,2,O_144,2023-05-04 07:16, , ,2023-05-04 07:31,Null,
12276,20230502B471313_001,VEH_34,3,D_112,2023-05-04 10:25,0,60,2023-05-04 11:25,Yes,
12277,20230502B469245_001,VEH_34,4,D_121,2023-05-04 12:33,0,60,2023-05-04 13:33,Yes,
12278,Null,VEH_40,1,O_326,2023-05-04 05:50,9.454012798091753, ,2023-05-04 06:00,Null,4
12279,Null,VEH_40,2,O_144,2023-05-04 07:22, , ,2023-05-04 07:31,Null,
12280,MF2305126290774,VEH_40,3,D_1408,2023-05-04 10:44,0,60,2023-05-04 11:44,Yes,
12281,20230502B468894_001,VEH_40,4,D_121,2023-05-04 13:21,0,60,2023-05-04 14:21,Yes,
12282,Null,VEH_19,1,O_673,2023-05-04 03:44,135.69648101127314, ,2023-05-04 06:00,Null,4
12283,Null,VEH_19,2,O_326,2023-05-04 04:57, , ,2023-05-04 07:12,Null,
12284,20230503B473302_001,VEH_19,3,D_208,2023-05-04 07:55,0,60,2023-05-04 08:55,Yes,
12285,M18389680,VEH_19,4,D_346,2023-05-04 10:01,0,60,2023-05-04 11:01,Yes,
12286,Null,VEH_308,1,O_603,2023-05-04 03:37,142.1711552601182, ,2023-05-04 06:00,Null,4
12287,Null,VEH_308,2,O_179,2023-05-04 04:25, , ,2023-05-04 06:47,Null,
12288,20230503B474896_001,VEH_308,3,D_209,2023-05-04 07:23,0,60,2023-05-04 08:23,Yes,
12289,20230502B470877_001,VEH_308,4,D_208,2023-05-04 09:29,0,60,2023-05-04 10:29,Yes,
12290,Null,VEH_35,1,O_603,2023-05-04 04:57,62.299107361541246, ,2023-05-04 06:00,Null,4
12291,Null,VEH_35,2,O_179,2023-05-04 05:45, , ,2023-05-04 06:47,Null,
12292,20230503B474974_001,VEH_35,3,D_209,2023-05-04 07:23,0,60,2023-05-04 08:23,Yes,
12293,20230503B473705_001,VEH_35,4,D_208,2023-05-04 09:29,0,60,2023-05-04 10:29,Yes,
12294,Null,VEH_939,1,O_603,2023-05-03 22:22,457.8308155188988, ,2023-05-04 06:00,Null,4
12295,Null,VEH_939,2,O_179,2023-05-03 23:10, , ,2023-05-04 06:47,Null,
12296,20230503B475060_001,VEH_939,3,D_209,2023-05-04 07:23,0,60,2023-05-04 08:23,Yes,
12297,20230503B472440_006,VEH_939,4,D_208,2023-05-04 09:29,0,60,2023-05-04 10:29,Yes,
12298,Null,VEH_691,1,O_603,2023-05-03 23:41,378.0705298236808, ,2023-05-04 06:00,Null,4
12299,Null,VEH_691,2,O_179,2023-05-04 00:29, , ,2023-05-04 06:47,Null,
12300,20230503B475061_001,VEH_691,3,D_209,2023-05-04 07:23,0,60,2023-05-04 08:23,Yes,
12301,20230503B472916_001,VEH_691,4,D_208,2023-05-04 09:29,0,60,2023-05-04 10:29,Yes,
12302,Null,VEH_286,1,O_603,2023-05-04 03:20,159.24639441706677, ,2023-05-04 06:00,Null,4
12303,Null,VEH_286,2,O_179,2023-05-04 04:08, , ,2023-05-04 06:47,Null,
12304,20230504B476608_001,VEH_286,3,D_209,2023-05-04 07:23,0,60,2023-05-04 08:23,Yes,
12305,20230503B472914_001,VEH_286,4,D_208,2023-05-04 09:29,0,60,2023-05-04 10:29,Yes,
12306,Null,VEH_889,1,O_603,2023-05-04 04:03,116.66725222457717, ,2023-05-04 06:00,Null,4
12307,Null,VEH_889,2,O_179,2023-05-04 04:51, , ,2023-05-04 06:47,Null,
12308,20230504B477163_001,VEH_889,3,D_209,2023-05-04 07:23,0,60,2023-05-04 08:23,Yes,
12309,20230503B472920_001,VEH_889,4,D_208,2023-05-04 09:29,0,60,2023-05-04 10:29,Yes,
12310,Null,VEH_568,1,O_603,2023-05-03 18:42,677.7551840969609, ,2023-05-04 06:00,Null,4
12311,Null,VEH_568,2,O_179,2023-05-03 19:30, , ,2023-05-04 06:47,Null,
12312,20230504B477345_001,VEH_568,3,D_209,2023-05-04 07:23,0,60,2023-05-04 08:23,Yes,
12313,20230503B474766_001,VEH_568,4,D_208,2023-05-04 09:29,0,60,2023-05-04 10:29,Yes,
12314,Null,VEH_842,1,O_326,2023-05-04 05:54,5.69211925779382, ,2023-05-04 06:00,Null,4
12315,Null,VEH_842,2,O_144,2023-05-04 07:25, , ,2023-05-04 07:31,Null,
12316,N_20230502865193,VEH_842,3,D_32,2023-05-04 10:32,0,60,2023-05-04 11:32,Yes,
12317,20230502B469136_001,VEH_842,4,D_59,2023-05-04 12:36,0,60,2023-05-04 13:36,Yes,
12318,Null,VEH_259,1,O_673,2023-05-03 14:10,949.1731403604176, ,2023-05-04 06:00,Null,4
12319,Null,VEH_259,2,O_326,2023-05-03 15:23, , ,2023-05-04 07:12,Null,
12320,MF2305046221230,VEH_259,3,D_1200,2023-05-04 09:00,0,60,2023-05-04 10:00,Yes,
12321,20230502B471670_001,VEH_259,4,D_204,2023-05-04 11:51,0,60,2023-05-04 12:51,Yes,
12322,Null,VEH_837,1,O_326,2023-05-04 00:19,340.9549434234186, ,2023-05-04 06:00,Null,4
12323,Null,VEH_837,2,O_144,2023-05-04 01:50, , ,2023-05-04 07:31,Null,
12324,MF2305126290775,VEH_837,3,D_1408,2023-05-04 10:44,0,60,2023-05-04 11:44,Yes,
12325,20230502B467556_001,VEH_837,4,D_59,2023-05-04 13:26,0,60,2023-05-04 14:26,Yes,
12326,Null,VEH_963,1,O_673,2023-05-03 16:24,815.0992664516762, ,2023-05-04 06:00,Null,4
12327,Null,VEH_963,2,O_174,2023-05-03 17:31, , ,2023-05-04 07:06,Null,
12328,20230503B473232_001,VEH_963,3,D_37,2023-05-04 07:54,0,60,2023-05-04 08:54,Yes,
12329,20230503B471943_001,VEH_963,4,D_208,2023-05-04 09:40,0,60,2023-05-04 10:40,Yes,
12330,Null,VEH_914,1,O_326,2023-05-04 00:55,304.37616656213504, ,2023-05-04 06:00,Null,4
12331,Null,VEH_914,2,O_448,2023-05-04 02:18, , ,2023-05-04 07:22,Null,
12332,MF2305156305470,VEH_914,3,D_1408,2023-05-04 10:00,0,60,2023-05-04 11:00,Yes,
12333,MF2305046246069,VEH_914,4,D_1392,2023-05-04 12:38,0,60,2023-05-04 13:38,Yes,
12334,Null,VEH_734,1,O_673,2023-05-03 18:12,707.3955637382255, ,2023-05-04 06:00,Null,4
12335,Null,VEH_734,2,O_144,2023-05-03 20:46, , ,2023-05-04 08:33,Null,
12336,20230502B470107_001,VEH_734,3,D_101,2023-05-04 10:06,0,60,2023-05-04 11:06,Yes,
12337,M18390906,VEH_734,4,D_402,2023-05-04 13:08,0,60,2023-05-04 14:08,Yes,
12338,Null,VEH_256,1,O_673,2023-05-03 19:07,652.1489979056582, ,2023-05-04 06:00,Null,4
12339,Null,VEH_256,2,O_144,2023-05-03 21:41, , ,2023-05-04 08:33,Null,
12340,20230501B467427_001,VEH_256,3,D_101,2023-05-04 10:06,0,60,2023-05-04 11:06,Yes,
12341,M18391726,VEH_256,4,D_376,2023-05-04 13:17,0,60,2023-05-04 14:17,Yes,
12342,Null,VEH_528,1,O_673,2023-05-03 19:17,642.5731850602951, ,2023-05-04 06:00,Null,4
12343,Null,VEH_528,2,O_144,2023-05-03 21:50, , ,2023-05-04 08:33,Null,
12344,20230502B467653_001,VEH_528,3,D_101,2023-05-04 10:06,0,60,2023-05-04 11:06,Yes,
12345,M18390920,VEH_528,4,D_376,2023-05-04 13:17,0,60,2023-05-04 14:17,Yes,
12346,Null,VEH_931,1,O_673,2023-05-03 19:26,633.8046321372899, ,2023-05-04 06:00,Null,4
12347,Null,VEH_931,2,O_144,2023-05-03 21:59, , ,2023-05-04 08:33,Null,
12348,20230504B476298_001,VEH_931,3,D_146,2023-05-04 10:48,0,60,2023-05-04 11:48,Yes,
12349,20230502B469185_001,VEH_931,4,D_228,2023-05-04 14:17,0,60,2023-05-04 15:17,Yes,
12350,Null,VEH_940,1,O_326,2023-05-04 01:12,287.1508520901907, ,2023-05-04 06:00,Null,4
12351,Null,VEH_940,2,O_144,2023-05-04 02:44, , ,2023-05-04 07:31,Null,
12352,MF2305156305566,VEH_940,3,D_1408,2023-05-04 10:44,0,60,2023-05-04 11:44,Yes,
12353,20230502B467529_001,VEH_940,4,D_73,2023-05-04 14:00,0,60,2023-05-04 15:00,Yes,
12354,Null,VEH_557,1,O_673,2023-05-04 00:23,336.1884107471351, ,2023-05-04 06:00,Null,4
12355,Null,VEH_557,2,O_144,2023-05-04 02:57, , ,2023-05-04 08:33,Null,
12356,20230502B469205_001,VEH_557,3,D_101,2023-05-04 10:06,0,60,2023-05-04 11:06,Yes,
12357,M18388757,VEH_557,4,D_517,2023-05-04 13:22,0,60,2023-05-04 14:22,Yes,
12358,Null,VEH_590,1,O_326,2023-05-04 01:15,284.76434703040286, ,2023-05-04 06:00,Null,4
12359,Null,VEH_590,2,O_144,2023-05-04 02:46, , ,2023-05-04 07:31,Null,
12360,20230502B471127_001,VEH_590,3,D_181,2023-05-04 10:29,0,60,2023-05-04 11:29,Yes,
12361,M18389383,VEH_590,4,D_354,2023-05-04 12:52,0,60,2023-05-04 13:52,Yes,
12362,Null,VEH_746,1,O_352,2023-05-04 04:22,97.87334567366906, ,2023-05-04 06:00,Null,4
12363,Null,VEH_746,2,O_376,2023-05-04 06:49, , ,2023-05-04 08:27,Null,
12364,MF2305036211283,VEH_746,3,D_1330,2023-05-04 11:20,0,60,2023-05-04 12:20,Yes,
12365,MF2305186334087,VEH_746,4,D_2239,2023-05-04 14:51,0,60,2023-05-04 15:51,Yes,
12366,Null,VEH_288,1,O_326,2023-05-04 01:15,284.76434703040286, ,2023-05-04 06:00,Null,4
12367,Null,VEH_288,2,O_144,2023-05-04 02:46, , ,2023-05-04 07:31,Null,
12368,20230503B474026_001,VEH_288,3,D_116,2023-05-04 10:09,0,60,2023-05-04 11:09,Yes,
12369,20230501B467408_001,VEH_288,4,D_163,2023-05-04 12:21,0,60,2023-05-04 13:21,Yes,
12370,Null,VEH_636,1,O_580,2023-05-04 00:21,338.6914580093835, ,2023-05-04 06:00,Null,4
12371,Null,VEH_636,2,O_144,2023-05-04 02:24, , ,2023-05-04 08:03,Null,
12372,MF2305196340539,VEH_636,3,D_2119,2023-05-04 10:55,0,60,2023-05-04 11:55,Yes,
12373,M18387036,VEH_636,4,D_327,2023-05-04 14:21,0,60,2023-05-04 15:21,Yes,
12374,Null,VEH_529,1,O_352,2023-05-03 15:51,848.5296100981986, ,2023-05-04 06:00,Null,4
12375,Null,VEH_529,2,O_323,2023-05-03 18:04, , ,2023-05-04 08:13,Null,
12376,MF2305086264942,VEH_529,3,D_1330,2023-05-04 10:55,0,60,2023-05-04 11:55,Yes,
12377,MF2305026197494,VEH_529,4,D_1327,2023-05-04 14:03,0,60,2023-05-04 15:03,Yes,
12378,Null,VEH_570,1,O_376,2023-05-04 01:19,280.3651514574576, ,2023-05-04 06:00,Null,4
12379,Null,VEH_570,2,O_144,2023-05-04 03:18, , ,2023-05-04 07:58,Null,
12380,MF2305306379798,VEH_570,3,D_2157,2023-05-04 10:05,0,60,2023-05-04 11:05,Yes,
12381,20230501B467277_001,VEH_570,4,D_43,2023-05-04 11:47,0,60,2023-05-04 12:47,Yes,
12382,Null,VEH_4,1,O_673,2023-05-04 02:09,230.59548409149193, ,2023-05-04 06:00,Null,4
12383,Null,VEH_4,2,O_144,2023-05-04 04:42, , ,2023-05-04 08:33,Null,
12384,M18388861,VEH_4,3,D_518,2023-05-04 10:15,0,60,2023-05-04 11:15,Yes,
12385,20230501B468144_001,VEH_4,4,D_35,2023-05-04 13:20,0,60,2023-05-04 14:20,Yes,
12386,Null,VEH_282,1,O_326,2023-05-04 01:15,284.76434703040286, ,2023-05-04 06:00,Null,4
12387,Null,VEH_282,2,O_352,2023-05-04 03:14, , ,2023-05-04 07:59,Null,
12388,N_20230501858998,VEH_282,3,D_145,2023-05-04 11:38,0,60,2023-05-04 12:38,Yes,
12389,MF2305046246424,VEH_282,4,D_1635,2023-05-04 14:07,0,60,2023-05-04 15:07,Yes,
12390,Null,VEH_14,1,O_603,2023-05-04 01:18,281.6673001164763, ,2023-05-04 06:00,Null,4
12391,Null,VEH_14,2,O_673,2023-05-04 02:46, , ,2023-05-04 07:28,Null,
12392,20230503B472440_007,VEH_14,3,D_208,2023-05-04 09:01,0,60,2023-05-04 10:01,Yes,
12393,M18391065,VEH_14,4,D_512,2023-05-04 11:05,0,60,2023-05-04 12:05,Yes,
12394,Null,VEH_571,1,O_603,2023-05-04 01:46,253.36813303031158, ,2023-05-04 06:00,Null,4
