,ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered,Method
5778,20230502B470815_001,VEH_94,2,D_209,2023-05-03 07:35,0,60,2023-05-03 08:35,Yes,
5779,20230503B473177_001,VEH_94,3,D_209,2023-05-03 07:35,0,60,2023-05-03 08:35,Yes,
5780,Null,VEH_50,1,O_62,2023-05-03 01:08,291.4346563272852, ,2023-05-03 06:00,Null,1
5781,MF2305046221738,VEH_50,2,D_1384,2023-05-03 07:57,0,60,2023-05-03 08:57,Yes,
5782,MF2305036200537,VEH_50,3,D_1384,2023-05-03 07:57,0,60,2023-05-03 08:57,Yes,
5783,Null,VEH_599,1,O_70,2023-05-02 21:45,494.40368660408603, ,2023-05-03 06:00,Null,1
5784,20230503B473937_001,VEH_599,2,D_209,2023-05-03 07:54,0,60,2023-05-03 08:54,Yes,
5785,20230502B471719_001,VEH_599,3,D_209,2023-05-03 07:54,0,60,2023-05-03 08:54,Yes,
5786,Null,VEH_550,1,O_144,2023-05-03 02:08,231.48909480839757, ,2023-05-03 06:00,Null,1
5787,M18389165,VEH_550,2,D_293,2023-05-03 08:03,0,60,2023-05-03 09:03,Yes,
5788,M18387049,VEH_550,3,D_293,2023-05-03 08:03,0,60,2023-05-03 09:03,Yes,
5789,Null,VEH_649,1,O_144,2023-05-03 02:36,203.68913596219727, ,2023-05-03 06:00,Null,1
5790,MF2304286187024,VEH_649,2,D_1189,2023-05-03 07:50,0,60,2023-05-03 08:50,Yes,
5791,MF2305026200121,VEH_649,3,D_1189,2023-05-03 07:50,0,60,2023-05-03 08:50,Yes,
5792,Null,VEH_190,1,O_144,2023-05-03 02:51,188.84637728761163, ,2023-05-03 06:00,Null,1
5793,20230501B467729_001,VEH_190,2,D_50,2023-05-03 08:57,0,60,2023-05-03 09:57,Yes,
5794,20230501B467295_001,VEH_190,3,D_50,2023-05-03 08:57,0,60,2023-05-03 09:57,Yes,
5795,Null,VEH_149,1,O_144,2023-05-03 02:41,198.08291539379252, ,2023-05-03 06:00,Null,1
5796,20230501B467256_001,VEH_149,2,D_129,2023-05-03 07:31,0,60,2023-05-03 08:31,Yes,
5797,20230501B467255_001,VEH_149,3,D_129,2023-05-03 07:31,0,60,2023-05-03 08:31,Yes,
5798,Null,VEH_469,1,O_174,2023-05-03 04:02,117.28826441996216, ,2023-05-03 06:00,Null,1
5799,20230503B473413_001,VEH_469,2,D_209,2023-05-03 07:34,0,60,2023-05-03 08:34,Yes,
5800,20230503B473408_001,VEH_469,3,D_209,2023-05-03 07:34,0,60,2023-05-03 08:34,Yes,
5801,Null,VEH_624,1,O_179,2023-05-03 02:00,239.11386978722157, ,2023-05-03 06:00,Null,1
5802,20230503B474650_002,VEH_624,2,D_208,2023-05-03 07:09,0,60,2023-05-03 08:09,Yes,
5803,20230503B474650_001,VEH_624,3,D_208,2023-05-03 07:09,0,60,2023-05-03 08:09,Yes,
5804,20230502B470874_004,VEH_624,4,D_208,2023-05-03 07:09,0,60,2023-05-03 08:09,Yes,
5805,Null,VEH_1020,1,O_179,2023-05-03 02:25,214.84866506113394, ,2023-05-03 06:00,Null,1
5806,MF2305016189713,VEH_1020,2,D_1195,2023-05-03 08:33,0,60,2023-05-03 09:33,Yes,
5807,MF2305026195473,VEH_1020,3,D_1195,2023-05-03 08:33,0,60,2023-05-03 09:33,Yes,
5808,Null,VEH_1122,1,O_179,2023-05-03 02:53,186.7729081271441, ,2023-05-03 06:00,Null,1
5809,MF2305026195399,VEH_1122,2,D_1195,2023-05-03 08:33,0,60,2023-05-03 09:33,Yes,
5810,MF2305016188639,VEH_1122,3,D_1195,2023-05-03 08:33,0,60,2023-05-03 09:33,Yes,
5811,Null,VEH_613,1,O_243,2023-05-02 22:31,448.8883174745811, ,2023-05-03 06:00,Null,1
5812,20230503B473513_001,VEH_613,2,D_37,2023-05-03 07:10,0,60,2023-05-03 08:10,Yes,
5813,20230503B473553_001,VEH_613,3,D_37,2023-05-03 07:10,0,60,2023-05-03 08:10,Yes,
5814,Null,VEH_923,1,O_243,2023-05-02 22:46,433.355912114102, ,2023-05-03 06:00,Null,1
5815,20230503B473523_001,VEH_923,2,D_37,2023-05-03 07:10,0,60,2023-05-03 08:10,Yes,
5816,20230503B473713_001,VEH_923,3,D_37,2023-05-03 07:10,0,60,2023-05-03 08:10,Yes,
5817,20230503B474958_001,VEH_923,4,D_37,2023-05-03 07:10,0,60,2023-05-03 08:10,Yes,
5818,Null,VEH_701,1,O_243,2023-05-02 22:47,432.40901463352975, ,2023-05-03 06:00,Null,1
5819,N_20230502864663,VEH_701,2,D_37,2023-05-03 07:10,0,60,2023-05-03 08:10,Yes,
5820,20230502B470454_001,VEH_701,3,D_37,2023-05-03 07:10,0,60,2023-05-03 08:10,Yes,
5821,Null,VEH_1076,1,O_243,2023-05-02 22:48,431.9766014259062, ,2023-05-03 06:00,Null,1
5822,20230502B470040_001,VEH_1076,2,D_209,2023-05-03 08:29,0,60,2023-05-03 09:29,Yes,
5823,20230502B471232_001,VEH_1076,3,D_209,2023-05-03 08:29,0,60,2023-05-03 09:29,Yes,
5824,Null,VEH_949,1,O_243,2023-05-02 23:24,395.6074492911289, ,2023-05-03 06:00,Null,1
5825,20230503B473512_001,VEH_949,2,D_209,2023-05-03 08:29,0,60,2023-05-03 09:29,Yes,
5826,20230503B473550_001,VEH_949,3,D_209,2023-05-03 08:29,0,60,2023-05-03 09:29,Yes,
5827,Null,VEH_776,1,O_243,2023-05-02 23:24,395.6074492911289, ,2023-05-03 06:00,Null,1
5828,20230503B473601_001,VEH_776,2,D_209,2023-05-03 08:29,0,60,2023-05-03 09:29,Yes,
5829,20230502B470127_001,VEH_776,3,D_209,2023-05-03 08:29,0,60,2023-05-03 09:29,Yes,
5830,Null,VEH_46,1,O_243,2023-05-02 23:24,395.1917157642538, ,2023-05-03 06:00,Null,1
5831,20230503B474701_001,VEH_46,2,D_209,2023-05-03 08:29,0,60,2023-05-03 09:29,Yes,
5832,20230502B469740_001,VEH_46,3,D_209,2023-05-03 08:29,0,60,2023-05-03 09:29,Yes,
5833,20230502B469558_001,VEH_46,4,D_209,2023-05-03 08:29,0,60,2023-05-03 09:29,Yes,
5834,Null,VEH_876,1,O_243,2023-05-03 00:20,339.5770464230891, ,2023-05-03 06:00,Null,1
5835,20230503B474748_001,VEH_876,2,D_209,2023-05-03 08:29,0,60,2023-05-03 09:29,Yes,
5836,20230503B473988_001,VEH_876,3,D_209,2023-05-03 08:29,0,60,2023-05-03 09:29,Yes,
5837,20230503B473757_001,VEH_876,4,D_209,2023-05-03 08:29,0,60,2023-05-03 09:29,Yes,
5838,20230503B474755_001,VEH_876,5,D_209,2023-05-03 08:29,0,60,2023-05-03 09:29,Yes,
5839,Null,VEH_148,1,O_243,2023-05-03 00:20,339.5770464230891, ,2023-05-03 06:00,Null,1
5840,20230503B473879_001,VEH_148,2,D_209,2023-05-03 08:29,0,60,2023-05-03 09:29,Yes,
5841,20230503B473668_001,VEH_148,3,D_209,2023-05-03 08:29,0,60,2023-05-03 09:29,Yes,
5842,20230503B473466_001,VEH_148,4,D_209,2023-05-03 08:29,0,60,2023-05-03 09:29,Yes,
5843,20230503B474692_001,VEH_148,5,D_209,2023-05-03 08:29,0,60,2023-05-03 09:29,Yes,
5844,20230502B470408_001,VEH_148,6,D_209,2023-05-03 08:29,0,60,2023-05-03 09:29,Yes,
5845,Null,VEH_99,1,O_243,2023-05-03 00:25,334.70351020004773, ,2023-05-03 06:00,Null,1
5846,20230503B474891_001,VEH_99,2,D_208,2023-05-03 07:40,0,60,2023-05-03 08:40,Yes,
5847,20230503B473462_001,VEH_99,3,D_208,2023-05-03 07:40,0,60,2023-05-03 08:40,Yes,
5848,Null,VEH_248,1,O_243,2023-05-03 00:32,327.28627450090744, ,2023-05-03 06:00,Null,1
5849,20230503B474666_001,VEH_248,2,D_208,2023-05-03 07:40,0,60,2023-05-03 08:40,Yes,
5850,20230502B470795_001,VEH_248,3,D_208,2023-05-03 07:40,0,60,2023-05-03 08:40,Yes,
5851,Null,VEH_616,1,O_243,2023-05-03 00:34,325.3270138746293, ,2023-05-03 06:00,Null,1
5852,20230503B473265_001,VEH_616,2,D_208,2023-05-03 07:40,0,60,2023-05-03 08:40,Yes,
5853,20230502B470393_001,VEH_616,3,D_208,2023-05-03 07:40,0,60,2023-05-03 08:40,Yes,
5854,Null,VEH_623,1,O_243,2023-05-03 00:38,321.25809449789676, ,2023-05-03 06:00,Null,1
5855,20230503B474959_001,VEH_623,2,D_208,2023-05-03 07:40,0,60,2023-05-03 08:40,Yes,
5856,20230503B473590_001,VEH_623,3,D_208,2023-05-03 07:40,0,60,2023-05-03 08:40,Yes,
5857,Null,VEH_1125,1,O_243,2023-05-03 00:41,318.3669519779537, ,2023-05-03 06:00,Null,1
5858,20230503B473622_001,VEH_1125,2,D_208,2023-05-03 07:40,0,60,2023-05-03 08:40,Yes,
5859,20230502B469717_001,VEH_1125,3,D_208,2023-05-03 07:40,0,60,2023-05-03 08:40,Yes,
5860,Null,VEH_464,1,O_243,2023-05-03 00:42,317.75428710591314, ,2023-05-03 06:00,Null,1
5861,20230502B470399_001,VEH_464,2,D_208,2023-05-03 07:40,0,60,2023-05-03 08:40,Yes,
5862,20230503B473367_001,VEH_464,3,D_208,2023-05-03 07:40,0,60,2023-05-03 08:40,Yes,
5863,Null,VEH_1021,1,O_243,2023-05-03 00:49,310.1418250429124, ,2023-05-03 06:00,Null,1
5864,20230503B474751_001,VEH_1021,2,D_208,2023-05-03 07:40,0,60,2023-05-03 08:40,Yes,
5865,20230502B470858_001,VEH_1021,3,D_208,2023-05-03 07:40,0,60,2023-05-03 08:40,Yes,
5866,Null,VEH_897,1,O_243,2023-05-03 01:11,288.5950733814161, ,2023-05-03 06:00,Null,1
5867,20230502B469749_001,VEH_897,2,D_208,2023-05-03 07:40,0,60,2023-05-03 08:40,Yes,
5868,20230503B473644_001,VEH_897,3,D_208,2023-05-03 07:40,0,60,2023-05-03 08:40,Yes,
5869,Null,VEH_163,1,O_323,2023-05-03 03:45,134.1373291607215, ,2023-05-03 06:00,Null,1
5870,20230501B468763_001,VEH_163,2,D_29,2023-05-03 07:58,0,60,2023-05-03 08:58,Yes,
5871,20230502B472009_001,VEH_163,3,D_29,2023-05-03 07:58,0,60,2023-05-03 08:58,Yes,
5872,Null,VEH_722,1,O_326,2023-05-03 00:52,307.9493864826909, ,2023-05-03 06:00,Null,1
5873,MF2305126290738,VEH_722,2,D_1764,2023-05-03 07:40,0,60,2023-05-03 08:40,Yes,
5874,MF2305156305273,VEH_722,3,D_1764,2023-05-03 07:40,0,60,2023-05-03 08:40,Yes,
5875,Null,VEH_621,1,O_326,2023-05-03 02:19,220.4875713413935, ,2023-05-03 06:00,Null,1
5876,MF2305126290757,VEH_621,2,D_1595,2023-05-03 07:36,0,60,2023-05-03 08:36,Yes,
5877,MF2305126290697,VEH_621,3,D_1595,2023-05-03 07:36,0,60,2023-05-03 08:36,Yes,
5878,Null,VEH_551,1,O_326,2023-05-03 02:24,215.29537828309913, ,2023-05-03 06:00,Null,1
5879,MF2305156305406,VEH_551,2,D_1638,2023-05-03 07:34,0,60,2023-05-03 08:34,Yes,
5880,MF2305156305324,VEH_551,3,D_1638,2023-05-03 07:34,0,60,2023-05-03 08:34,Yes,
5881,Null,VEH_618,1,O_326,2023-05-03 02:33,206.75212032892568, ,2023-05-03 06:00,Null,1
5882,MF2305046250134,VEH_618,2,D_1398,2023-05-03 07:18,0,60,2023-05-03 08:18,Yes,
5883,MF2305126284840,VEH_618,3,D_1398,2023-05-03 07:18,0,60,2023-05-03 08:18,Yes,
5884,Null,VEH_1023,1,O_326,2023-05-03 02:35,204.7160448083091, ,2023-05-03 06:00,Null,1
5885,20230501B468474_001,VEH_1023,2,D_193,2023-05-03 07:31,0,60,2023-05-03 08:31,Yes,
5886,N_20230501858773,VEH_1023,3,D_193,2023-05-03 07:31,0,60,2023-05-03 08:31,Yes,
5887,20230502B468863_001,VEH_1023,4,D_193,2023-05-03 07:31,0,60,2023-05-03 08:31,Yes,
5888,Null,VEH_350,1,O_326,2023-05-03 02:44,195.90369374892362, ,2023-05-03 06:00,Null,1
5889,MF2305156305308,VEH_350,2,D_1402,2023-05-03 07:00,0,60,2023-05-03 08:00,Yes,
5890,MF2305156305386,VEH_350,3,D_1402,2023-05-03 07:00,0,60,2023-05-03 08:00,Yes,
5891,Null,VEH_726,1,O_376,2023-05-03 03:07,172.2044450549629, ,2023-05-03 06:00,Null,1
5892,20230503B473945_001,VEH_726,2,D_209,2023-05-03 08:01,0,60,2023-05-03 09:01,Yes,
5893,20230503B473944_001,VEH_726,3,D_209,2023-05-03 08:01,0,60,2023-05-03 09:01,Yes,
5894,Null,VEH_1025,1,O_376,2023-05-03 05:12,47.97750213898644, ,2023-05-03 06:00,Null,1
5895,MF2305026196902,VEH_1025,2,D_1292,2023-05-03 07:26,0,60,2023-05-03 08:26,Yes,
5896,MF2305026196904,VEH_1025,3,D_1292,2023-05-03 07:26,0,60,2023-05-03 08:26,Yes,
5897,Null,VEH_399,1,O_376,2023-05-03 05:35,24.653254775201276, ,2023-05-03 06:00,Null,1
5898,MF2305026196934,VEH_399,2,D_1294,2023-05-03 10:29,0,60,2023-05-03 11:29,Yes,
5899,MF2305026196932,VEH_399,3,D_1294,2023-05-03 10:29,0,60,2023-05-03 11:29,Yes,
5900,Null,VEH_626,1,O_448,2023-05-03 03:06,173.9116041577072, ,2023-05-03 06:00,Null,1
5901,MF2305176320098,VEH_626,2,D_2190,2023-05-03 07:30,0,60,2023-05-03 08:30,Yes,
5902,MF2305176320112,VEH_626,3,D_2190,2023-05-03 07:30,0,60,2023-05-03 08:30,Yes,
5903,Null,VEH_400,1,O_448,2023-05-03 03:24,155.5109809985065, ,2023-05-03 06:00,Null,1
5904,MF2305046245839,VEH_400,2,D_1595,2023-05-03 08:19,0,60,2023-05-03 09:19,Yes,
5905,MF2305046246241,VEH_400,3,D_1595,2023-05-03 08:19,0,60,2023-05-03 09:19,Yes,
5906,Null,VEH_475,1,O_580,2023-05-02 20:36,563.8386274514005, ,2023-05-03 06:00,Null,1
5907,20230502B470686_001,VEH_475,2,D_209,2023-05-03 07:44,0,60,2023-05-03 08:44,Yes,
5908,20230503B473657_001,VEH_475,3,D_209,2023-05-03 07:44,0,60,2023-05-03 08:44,Yes,
5909,Null,VEH_397,1,O_591,2023-05-03 04:48,71.5461201042117, ,2023-05-03 06:00,Null,1
5910,MF2305026196978,VEH_397,2,D_1295,2023-05-03 10:02,0,60,2023-05-03 11:02,Yes,
5911,MF2305026197504,VEH_397,3,D_1295,2023-05-03 10:02,0,60,2023-05-03 11:02,Yes,
5912,Null,VEH_48,1,O_591,2023-05-03 05:04,55.98478090947128, ,2023-05-03 06:00,Null,1
5913,MF2305026197502,VEH_48,2,D_1295,2023-05-03 10:02,0,60,2023-05-03 11:02,Yes,
5914,MF2305086263868,VEH_48,3,D_1295,2023-05-03 10:02,0,60,2023-05-03 11:02,Yes,
5915,Null,VEH_669,1,O_591,2023-05-03 02:59,180.3962440029036, ,2023-05-03 06:00,Null,1
5916,MF2305026197518,VEH_669,2,D_1295,2023-05-03 10:02,0,60,2023-05-03 11:02,Yes,
5917,MF2305086263866,VEH_669,3,D_1295,2023-05-03 10:02,0,60,2023-05-03 11:02,Yes,
5918,Null,VEH_164,1,O_591,2023-05-03 05:12,47.47832165954787, ,2023-05-03 06:00,Null,1
5919,MF2305026197512,VEH_164,2,D_1295,2023-05-03 10:02,0,60,2023-05-03 11:02,Yes,
5920,MF2305086263826,VEH_164,3,D_1295,2023-05-03 10:02,0,60,2023-05-03 11:02,Yes,
5921,Null,VEH_895,1,O_591,2023-05-03 06:00,0.0, ,2023-05-03 06:00,Null,1
5922,MF2305086263858,VEH_895,2,D_1295,2023-05-03 10:02,0,60,2023-05-03 11:02,Yes,
5923,MF2305086263860,VEH_895,3,D_1295,2023-05-03 10:02,0,60,2023-05-03 11:02,Yes,
5924,Null,VEH_894,1,O_591,2023-05-03 06:00,0.0, ,2023-05-03 06:00,Null,1
5925,MF2305026196972,VEH_894,2,D_1295,2023-05-03 10:02,0,60,2023-05-03 11:02,Yes,
5926,MF2305026197510,VEH_894,3,D_1295,2023-05-03 10:02,0,60,2023-05-03 11:02,Yes,
5927,Null,VEH_893,1,O_591,2023-05-03 06:00,0.0, ,2023-05-03 06:00,Null,1
5928,MF2305026196986,VEH_893,2,D_1295,2023-05-03 10:02,0,60,2023-05-03 11:02,Yes,
5929,MF2305026196970,VEH_893,3,D_1295,2023-05-03 10:02,0,60,2023-05-03 11:02,Yes,
5930,MF2305316391866,VEH_893,4,D_1295,2023-05-03 10:02,0,60,2023-05-03 11:02,Yes,
5931,Null,VEH_395,1,O_603,2023-05-03 02:43,196.77537682837556, ,2023-05-03 06:00,Null,1
5932,20230503B473708_001,VEH_395,2,D_209,2023-05-03 07:13,0,60,2023-05-03 08:13,Yes,
5933,N_20230503870720,VEH_395,3,D_209,2023-05-03 07:13,0,60,2023-05-03 08:13,Yes,
5934,Null,VEH_922,1,O_603,2023-05-03 03:53,126.83241536494779, ,2023-05-03 06:00,Null,1
5935,20230503B473277_001,VEH_922,2,D_209,2023-05-03 07:13,0,60,2023-05-03 08:13,Yes,
5936,20230503B473276_001,VEH_922,3,D_209,2023-05-03 07:13,0,60,2023-05-03 08:13,Yes,
5937,Null,VEH_926,1,O_603,2023-05-03 04:03,116.94677707715482, ,2023-05-03 06:00,Null,1
5938,20230503B473272_001,VEH_926,2,D_209,2023-05-03 07:13,0,60,2023-05-03 08:13,Yes,
5939,20230502B470167_001,VEH_926,3,D_209,2023-05-03 07:13,0,60,2023-05-03 08:13,Yes,
5940,Null,VEH_42,1,O_673,2023-05-03 00:18,341.6016239133087, ,2023-05-03 06:00,Null,1
5941,M18388758,VEH_42,2,D_279,2023-05-03 07:34,0,60,2023-05-03 08:34,Yes,
5942,M18386683,VEH_42,3,D_279,2023-05-03 07:34,0,60,2023-05-03 08:34,Yes,
5943,Null,VEH_126,1,O_673,2023-05-03 00:18,341.6016239133087, ,2023-05-03 06:00,Null,1
5944,20230503B473351_001,VEH_126,2,D_209,2023-05-03 08:14,0,60,2023-05-03 09:14,Yes,
5945,20230503B473350_001,VEH_126,3,D_209,2023-05-03 08:14,0,60,2023-05-03 09:14,Yes,
5946,Null,VEH_172,1,O_673,2023-05-03 00:18,341.6016239133087, ,2023-05-03 06:00,Null,1
5947,20230502B470269_001,VEH_172,2,D_209,2023-05-03 08:14,0,60,2023-05-03 09:14,Yes,
5948,20230503B473741_001,VEH_172,3,D_209,2023-05-03 08:14,0,60,2023-05-03 09:14,Yes,
5949,Null,VEH_650,1,O_673,2023-05-03 00:18,341.425425186344, ,2023-05-03 06:00,Null,1
5950,20230503B473618_001,VEH_650,2,D_209,2023-05-03 08:14,0,60,2023-05-03 09:14,Yes,
5951,20230503B473740_001,VEH_650,3,D_209,2023-05-03 08:14,0,60,2023-05-03 09:14,Yes,
5952,Null,VEH_767,1,O_673,2023-05-03 00:32,327.3515913648489, ,2023-05-03 06:00,Null,1
5953,20230503B473343_001,VEH_767,2,D_209,2023-05-03 08:14,0,60,2023-05-03 09:14,Yes,
5954,20230502B469954_001,VEH_767,3,D_209,2023-05-03 08:14,0,60,2023-05-03 09:14,Yes,
5955,Null,VEH_473,1,O_673,2023-05-03 00:39,320.3915294681733, ,2023-05-03 06:00,Null,1
5956,20230503B474367_001,VEH_473,2,D_209,2023-05-03 08:14,0,60,2023-05-03 09:14,Yes,
5957,20230502B470703_005,VEH_473,3,D_209,2023-05-03 08:14,0,60,2023-05-03 09:14,Yes,
5958,Null,VEH_769,1,O_673,2023-05-03 01:19,280.22084548626026, ,2023-05-03 06:00,Null,1
5959,20230502B471180_001,VEH_769,2,D_209,2023-05-03 08:14,0,60,2023-05-03 09:14,Yes,
5960,20230503B473610_001,VEH_769,3,D_209,2023-05-03 08:14,0,60,2023-05-03 09:14,Yes,
5961,20230502B470845_001,VEH_769,4,D_209,2023-05-03 08:14,0,60,2023-05-03 09:14,Yes,
5962,Null,VEH_250,1,O_673,2023-05-03 01:21,278.71098212621155, ,2023-05-03 06:00,Null,1
5963,N_20230503870916,VEH_250,2,D_208,2023-05-03 07:33,0,60,2023-05-03 08:33,Yes,
5964,20230502B471182_001,VEH_250,3,D_208,2023-05-03 07:33,0,60,2023-05-03 08:33,Yes,
5965,Null,VEH_319,1,O_673,2023-05-03 01:34,265.15506893426755, ,2023-05-03 06:00,Null,1
5966,20230503B473820_001,VEH_319,2,D_208,2023-05-03 07:33,0,60,2023-05-03 08:33,Yes,
5967,20230502B471218_001,VEH_319,3,D_208,2023-05-03 07:33,0,60,2023-05-03 08:33,Yes,
5968,Null,VEH_476,1,O_673,2023-05-03 01:34,265.15506893426755, ,2023-05-03 06:00,Null,1
5969,20230502B470276_001,VEH_476,2,D_208,2023-05-03 07:33,0,60,2023-05-03 08:33,Yes,
5970,20230503B473970_002,VEH_476,3,D_208,2023-05-03 07:33,0,60,2023-05-03 08:33,Yes,
5971,Null,VEH_500,1,O_673,2023-05-03 01:38,261.7791397640085, ,2023-05-03 06:00,Null,1
5972,20230503B473438_001,VEH_500,2,D_208,2023-05-03 07:33,0,60,2023-05-03 08:33,Yes,
5973,20230503B474374_001,VEH_500,3,D_208,2023-05-03 07:33,0,60,2023-05-03 08:33,Yes,
5974,Null,VEH_1075,1,O_673,2023-05-03 04:13,106.57659888400849, ,2023-05-03 06:00,Null,1
5975,20230502B471217_001,VEH_1075,2,D_208,2023-05-03 07:33,0,60,2023-05-03 08:33,Yes,
5976,20230502B470273_001,VEH_1075,3,D_208,2023-05-03 07:33,0,60,2023-05-03 08:33,Yes,
5977,Null,VEH_851,1,O_673,2023-05-03 04:42,77.13083777428392, ,2023-05-03 06:00,Null,1
5978,20230502B470363_001,VEH_851,2,D_208,2023-05-03 07:33,0,60,2023-05-03 08:33,Yes,
5979,20230503B474382_001,VEH_851,3,D_208,2023-05-03 07:33,0,60,2023-05-03 08:33,Yes,
5980,Null,VEH_226,1,O_673,2023-05-03 04:51,68.3614525660364, ,2023-05-03 06:00,Null,1
5981,20230503B473725_001,VEH_226,2,D_208,2023-05-03 07:33,0,60,2023-05-03 08:33,Yes,
5982,20230502B471254_001,VEH_226,3,D_208,2023-05-03 07:33,0,60,2023-05-03 08:33,Yes,
5983,Null,VEH_1013,1,O_673,2023-05-03 05:07,52.91270451986156, ,2023-05-03 06:00,Null,1
5984,20230502B470286_001,VEH_1013,2,D_208,2023-05-03 07:33,0,60,2023-05-03 08:33,Yes,
5985,20230503B473317_001,VEH_1013,3,D_208,2023-05-03 07:33,0,60,2023-05-03 08:33,Yes,
5986,20230502B471207_001,VEH_1013,4,D_208,2023-05-03 07:33,0,60,2023-05-03 08:33,Yes,
5987,Null,VEH_321,1,O_673,2023-05-03 05:17,42.32936427742516, ,2023-05-03 06:00,Null,1
5988,20230502B470482_001,VEH_321,2,D_208,2023-05-03 07:33,0,60,2023-05-03 08:33,Yes,
5989,20230502B470194_001,VEH_321,3,D_208,2023-05-03 07:33,0,60,2023-05-03 08:33,Yes,
5990,Null,VEH_325,1,O_673,2023-05-03 05:49,10.826964921770468, ,2023-05-03 06:00,Null,1
5991,20230502B471170_001,VEH_325,2,D_208,2023-05-03 07:33,0,60,2023-05-03 08:33,Yes,
5992,20230503B474373_001,VEH_325,3,D_208,2023-05-03 07:33,0,60,2023-05-03 08:33,Yes,
5993,20230502B470716_001,VEH_325,4,D_208,2023-05-03 07:33,0,60,2023-05-03 08:33,Yes,
5994,Null,VEH_43,1,O_673,2023-05-03 05:52,7.242733961019894, ,2023-05-03 06:00,Null,1
5995,20230502B471251_001,VEH_43,2,D_208,2023-05-03 07:33,0,60,2023-05-03 08:33,Yes,
5996,20230503B473724_001,VEH_43,3,D_208,2023-05-03 07:33,0,60,2023-05-03 08:33,Yes,
5997,Null,VEH_693,1,O_673,2023-05-03 00:50,309.45582555605597, ,2023-05-03 06:00,Null,1
5998,20230503B473318_001,VEH_693,2,D_208,2023-05-03 07:33,0,60,2023-05-03 08:33,Yes,
5999,20230502B469941_001,VEH_693,3,D_208,2023-05-03 07:33,0,60,2023-05-03 08:33,Yes,
6000,Null,VEH_602,1,O_673,2023-05-03 00:56,303.0977748353944, ,2023-05-03 06:00,Null,1
6001,20230502B470483_001,VEH_602,2,D_208,2023-05-03 07:33,0,60,2023-05-03 08:33,Yes,
6002,20230502B470362_001,VEH_602,3,D_208,2023-05-03 07:33,0,60,2023-05-03 08:33,Yes,
6003,20230503B473811_001,VEH_602,4,D_208,2023-05-03 07:33,0,60,2023-05-03 08:33,Yes,
6004,Null,VEH_662,1,O_673,2023-05-03 00:39,320.1685337651802, ,2023-05-03 06:00,Null,1
6005,M18385413,VEH_662,2,D_293,2023-05-03 10:05,0,60,2023-05-03 11:05,Yes,
6006,M18389145,VEH_662,3,D_293,2023-05-03 10:05,0,60,2023-05-03 11:05,Yes,
6007,Null,VEH_667,1,O_673,2023-05-03 00:58,301.1900273662286, ,2023-05-03 06:00,Null,1
6008,M18389577,VEH_667,2,D_476,2023-05-03 07:17,0,60,2023-05-03 08:17,Yes,
6009,M18389440,VEH_667,3,D_476,2023-05-03 07:17,0,60,2023-05-03 08:17,Yes,
6010,Null,VEH_1068,1,O_673,2023-05-03 01:33,266.18654132733263, ,2023-05-03 06:00,Null,1
6011,M18386471,VEH_1068,2,D_411,2023-05-03 09:04,0,60,2023-05-03 10:04,Yes,
6012,M18388453,VEH_1068,3,D_411,2023-05-03 09:04,0,60,2023-05-03 10:04,Yes,
6013,Null,VEH_759,1,O_673,2023-05-03 01:58,241.83376317554303, ,2023-05-03 06:00,Null,1
6014,M18389685,VEH_759,2,D_445,2023-05-03 07:38,0,60,2023-05-03 08:38,Yes,
6015,M18389439,VEH_759,3,D_445,2023-05-03 07:38,0,60,2023-05-03 08:38,Yes,
6016,Null,VEH_1074,1,O_685,2023-05-03 04:44,75.54789358704193, ,2023-05-03 06:00,Null,1
6017,MF2305036201570,VEH_1074,2,D_1220,2023-05-03 09:33,0,60,2023-05-03 10:33,Yes,
6018,MF2305036201568,VEH_1074,3,D_1220,2023-05-03 09:33,0,60,2023-05-03 10:33,Yes,
6019,Null,VEH_1022,1,O_711,2023-05-03 04:22,97.86176195626467, ,2023-05-03 06:00,Null,1
6020,20230503B474870_001,VEH_1022,2,D_208,2023-05-03 07:21,0,60,2023-05-03 08:21,Yes,
6021,20230502B470230_001,VEH_1022,3,D_208,2023-05-03 07:21,0,60,2023-05-03 08:21,Yes,
6022,Null,VEH_308,1,O_711,2023-05-03 00:28,331.149385028054, ,2023-05-03 06:00,Null,1
6023,20230502B470318_001,VEH_308,2,D_209,2023-05-03 08:11,0,60,2023-05-03 09:11,Yes,
6024,20230503B474926_001,VEH_308,3,D_209,2023-05-03 08:11,0,60,2023-05-03 09:11,Yes,
6025,Null,VEH_1016,1,O_144,2023-05-03 03:04,175.85601229029726, ,2023-05-03 06:00,Null,2
6026,20230501B466907_001,VEH_1016,2,D_100,2023-05-03 07:36,0,60,2023-05-03 08:36,Yes,
6027,Null,VEH_614,1,O_326,2023-05-03 02:53,186.05253306059285, ,2023-05-03 06:00,Null,2
6028,20230501B468640_001,VEH_614,2,D_100,2023-05-03 07:21,0,60,2023-05-03 08:21,Yes,
6029,Null,VEH_322,1,O_326,2023-05-03 02:59,180.9848824287169, ,2023-05-03 06:00,Null,2
6030,N_20230501858897,VEH_322,2,D_117,2023-05-03 07:09,0,60,2023-05-03 08:09,Yes,
