,ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered,Method
537,M18385493,VEH_36,2,D_344,2023-05-01 12:26,0,60,2023-05-01 13:26,Yes,
538,Null,VEH_94,1,O_11,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
539,M18384993,VEH_94,2,D_270,2023-05-01 13:38,0,60,2023-05-01 14:38,Yes,
540,Null,VEH_92,1,O_11,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
541,M18385407,VEH_92,2,D_298,2023-05-01 13:28,0,60,2023-05-01 14:28,Yes,
542,Null,VEH_101,1,O_11,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
543,M18385393,VEH_101,2,D_291,2023-05-01 12:44,0,60,2023-05-01 13:44,Yes,
544,Null,VEH_95,1,O_11,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
545,M18385392,VEH_95,2,D_290,2023-05-01 13:23,0,60,2023-05-01 14:23,Yes,
546,Null,VEH_148,1,O_45,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
547,MF2305306378255,VEH_148,2,D_1728,2023-05-01 13:53,0,60,2023-05-01 14:53,Yes,
548,Null,VEH_170,1,O_50,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
549,MF2305116280019,VEH_170,2,D_1370,2023-05-01 13:21,0,60,2023-05-01 14:21,Yes,
550,Null,VEH_171,1,O_50,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
551,MF2305116280016,VEH_171,2,D_1271,2023-05-01 15:49,0,60,2023-05-01 16:49,Yes,
552,Null,VEH_199,1,O_62,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
553,M18385514,VEH_199,2,D_357,2023-05-01 13:50,0,60,2023-05-01 14:50,Yes,
554,Null,VEH_299,1,O_144,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
555,M18385448,VEH_299,2,D_322,2023-05-01 13:57,0,60,2023-05-01 14:57,Yes,
556,Null,VEH_297,1,O_144,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
557,M18385462,VEH_297,2,D_334,2023-05-01 13:29,0,60,2023-05-01 14:29,Yes,
558,Null,VEH_298,1,O_144,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
559,M18385431,VEH_298,2,D_312,2023-05-01 13:42,0,60,2023-05-01 14:42,Yes,
560,Null,VEH_300,1,O_144,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
561,MF2305016191101,VEH_300,2,D_1218,2023-05-01 13:17,0,60,2023-05-01 14:17,Yes,
562,Null,VEH_301,1,O_144,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
563,M18385455,VEH_301,2,D_328,2023-05-01 14:47,0,60,2023-05-01 15:47,Yes,
564,Null,VEH_302,1,O_144,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
565,M18385430,VEH_302,2,D_311,2023-05-01 14:20,0,60,2023-05-01 15:20,Yes,
566,Null,VEH_303,1,O_144,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
567,M18385507,VEH_303,2,D_354,2023-05-01 13:28,0,60,2023-05-01 14:28,Yes,
568,Null,VEH_304,1,O_144,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
569,M18385461,VEH_304,2,D_333,2023-05-01 13:40,0,60,2023-05-01 14:40,Yes,
570,Null,VEH_305,1,O_144,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
571,M18385467,VEH_305,2,D_336,2023-05-01 13:55,0,60,2023-05-01 14:55,Yes,
572,Null,VEH_396,1,O_179,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
573,MF2305016188711,VEH_396,2,D_1197,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
574,Null,VEH_395,1,O_179,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
575,MF2305016189707,VEH_395,2,D_1208,2023-05-01 13:29,0,60,2023-05-01 14:29,Yes,
576,Null,VEH_394,1,O_179,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
577,MF2305056258363,VEH_394,2,D_1595,2023-05-01 14:15,0,60,2023-05-01 15:15,Yes,
578,Null,VEH_393,1,O_179,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
579,MF2305016189698,VEH_393,2,D_1204,2023-05-01 13:43,0,60,2023-05-01 14:43,Yes,
580,Null,VEH_454,1,O_243,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
581,20230501B468020_001,VEH_454,2,D_115,2023-05-01 13:48,0,60,2023-05-01 14:48,Yes,
582,Null,VEH_551,1,O_323,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
583,MF2305026192237,VEH_551,2,D_1223,2023-05-01 12:50,0,60,2023-05-01 13:50,Yes,
584,Null,VEH_542,1,O_323,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
585,MF2305026192235,VEH_542,2,D_1221,2023-05-01 12:55,0,60,2023-05-01 13:55,Yes,
586,Null,VEH_607,1,O_326,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
587,MF2305126290599,VEH_607,2,D_1658,2023-05-01 13:40,0,60,2023-05-01 14:40,Yes,
588,Null,VEH_606,1,O_326,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
589,MF2305126290605,VEH_606,2,D_2013,2023-05-01 13:48,0,60,2023-05-01 14:48,Yes,
590,Null,VEH_605,1,O_326,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
591,MF2305126290563,VEH_605,2,D_1199,2023-05-01 12:27,0,60,2023-05-01 13:27,Yes,
592,Null,VEH_604,1,O_326,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
593,MF2305126290581,VEH_604,2,D_2009,2023-05-01 12:49,0,60,2023-05-01 13:49,Yes,
594,Null,VEH_603,1,O_326,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
595,MF2305126290600,VEH_603,2,D_1629,2023-05-01 13:19,0,60,2023-05-01 14:19,Yes,
596,Null,VEH_602,1,O_326,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
597,MF2305126290621,VEH_602,2,D_2002,2023-05-01 12:18,0,60,2023-05-01 13:18,Yes,
598,Null,VEH_601,1,O_326,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
599,MF2305126290579,VEH_601,2,D_2008,2023-05-01 13:28,0,60,2023-05-01 14:28,Yes,
600,Null,VEH_600,1,O_326,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
601,MF2305126290577,VEH_600,2,D_1408,2023-05-01 13:49,0,60,2023-05-01 14:49,Yes,
602,Null,VEH_599,1,O_326,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
603,MF2305126290620,VEH_599,2,D_1334,2023-05-01 13:33,0,60,2023-05-01 14:33,Yes,
604,Null,VEH_672,1,O_352,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
605,MF2305106275970,VEH_672,2,D_1922,2023-05-01 13:49,0,60,2023-05-01 14:49,Yes,
606,Null,VEH_669,1,O_352,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
607,MF2305036205382,VEH_669,2,D_1443,2023-05-01 13:40,0,60,2023-05-01 14:40,Yes,
608,Null,VEH_667,1,O_352,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
609,MF2305036205368,VEH_667,2,D_1438,2023-05-01 12:53,0,60,2023-05-01 13:53,Yes,
610,Null,VEH_668,1,O_352,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
611,MF2305036210373,VEH_668,2,D_1503,2023-05-01 12:57,0,60,2023-05-01 13:57,Yes,
612,Null,VEH_670,1,O_352,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
613,MF2305036205376,VEH_670,2,D_1441,2023-05-01 13:49,0,60,2023-05-01 14:49,Yes,
614,Null,VEH_694,1,O_376,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
615,MF2305186334061,VEH_694,2,D_2228,2023-05-01 13:16,0,60,2023-05-01 14:16,Yes,
616,Null,VEH_693,1,O_376,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
617,MF2305186334065,VEH_693,2,D_2230,2023-05-01 13:32,0,60,2023-05-01 14:32,Yes,
618,Null,VEH_620,1,O_448,2023-05-01 09:46, , ,2023-05-01 12:00,Null,3
619,MF2305036201415,VEH_620,2,D_1397,2023-05-01 14:07,0,60,2023-05-01 15:07,Yes,
620,Null,VEH_772,1,O_448,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
621,MF2305036201418,VEH_772,2,D_1398,2023-05-01 14:00,0,60,2023-05-01 15:00,Yes,
622,Null,VEH_771,1,O_448,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
623,MF2305266367742,VEH_771,2,D_2645,2023-05-01 14:35,0,60,2023-05-01 15:35,Yes,
624,Null,VEH_770,1,O_448,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
625,MF2305036201413,VEH_770,2,D_1396,2023-05-01 14:09,0,60,2023-05-01 15:09,Yes,
626,Null,VEH_768,1,O_448,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
627,MF2305266367797,VEH_768,2,D_2652,2023-05-01 13:11,0,60,2023-05-01 14:11,Yes,
628,Null,VEH_700,1,O_578,2023-05-01 04:58, , ,2023-05-01 12:00,Null,3
629,MF2305056258381,VEH_700,2,D_1609,2023-05-01 14:21,0,60,2023-05-01 15:21,Yes,
630,Null,VEH_1009,1,O_673,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
631,M18385661,VEH_1009,2,D_375,2023-05-01 14:24,0,60,2023-05-01 15:24,Yes,
632,Null,VEH_997,1,O_673,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
633,M18385659,VEH_997,2,D_373,2023-05-01 14:17,0,60,2023-05-01 15:17,Yes,
634,Null,VEH_998,1,O_673,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
635,M18385665,VEH_998,2,D_376,2023-05-01 13:52,0,60,2023-05-01 14:52,Yes,
636,Null,VEH_999,1,O_673,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
637,M18386875,VEH_999,2,D_429,2023-05-01 14:04,0,60,2023-05-01 15:04,Yes,
638,Null,VEH_1000,1,O_673,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
639,M18385685,VEH_1000,2,D_380,2023-05-01 14:40,0,60,2023-05-01 15:40,Yes,
640,Null,VEH_1002,1,O_673,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
641,M18385637,VEH_1002,2,D_363,2023-05-01 14:15,0,60,2023-05-01 15:15,Yes,
642,Null,VEH_1001,1,O_673,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
643,M18385109,VEH_1001,2,D_278,2023-05-01 13:14,0,60,2023-05-01 14:14,Yes,
644,Null,VEH_1003,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
645,20230501B467817_001,VEH_1003,2,D_37,2023-05-01 12:56,0,60,2023-05-01 13:56,Yes,
646,20230501B467825_001,VEH_1003,3,D_108,2023-05-01 14:55,0,60,2023-05-01 15:55,Yes,
647,Null,VEH_1005,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
648,20230501B467981_001,VEH_1005,2,D_37,2023-05-01 12:56,0,60,2023-05-01 13:56,Yes,
649,20230501B467866_001,VEH_1005,3,D_108,2023-05-01 14:55,0,60,2023-05-01 15:55,Yes,
650,Null,VEH_1006,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
651,20230501B468011_001,VEH_1006,2,D_37,2023-05-01 12:56,0,60,2023-05-01 13:56,Yes,
652,20230501B467965_001,VEH_1006,3,D_108,2023-05-01 14:55,0,60,2023-05-01 15:55,Yes,
653,Null,VEH_1007,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
654,20230501B467929_001,VEH_1007,2,D_37,2023-05-01 12:56,0,60,2023-05-01 13:56,Yes,
655,20230501B467893_001,VEH_1007,3,D_108,2023-05-01 14:55,0,60,2023-05-01 15:55,Yes,
656,Null,VEH_1008,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
657,20230501B467962_001,VEH_1008,2,D_37,2023-05-01 12:56,0,60,2023-05-01 13:56,Yes,
658,20230501B467969_001,VEH_1008,3,D_108,2023-05-01 14:55,0,60,2023-05-01 15:55,Yes,
659,Null,VEH_1010,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
660,20230501B467930_001,VEH_1010,2,D_37,2023-05-01 12:56,0,60,2023-05-01 13:56,Yes,
661,20230501B468007_001,VEH_1010,3,D_108,2023-05-01 14:55,0,60,2023-05-01 15:55,Yes,
662,Null,VEH_1011,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
663,20230501B467963_001,VEH_1011,2,D_37,2023-05-01 12:56,0,60,2023-05-01 13:56,Yes,
664,20230501B467818_001,VEH_1011,3,D_108,2023-05-01 14:55,0,60,2023-05-01 15:55,Yes,
665,Null,VEH_1004,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
666,20230501B468185_001,VEH_1004,2,D_37,2023-05-01 12:56,0,60,2023-05-01 13:56,Yes,
667,20230501B467831_001,VEH_1004,3,D_108,2023-05-01 14:55,0,60,2023-05-01 15:55,Yes,
668,Null,VEH_33,1,O_9,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
669,20230501B467789_001,VEH_33,2,D_108,2023-05-01 15:57,0,60,2023-05-01 16:57,Yes,
670,20230501B467071_001,VEH_33,3,D_109,2023-05-01 19:08,0,60,2023-05-01 20:08,Yes,
671,Null,VEH_37,1,O_9,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
672,20230501B467776_001,VEH_37,2,D_108,2023-05-01 15:57,0,60,2023-05-01 16:57,Yes,
673,20230501B467772_001,VEH_37,3,D_109,2023-05-01 19:08,0,60,2023-05-01 20:08,Yes,
674,Null,VEH_32,1,O_9,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
675,20230501B467780_001,VEH_32,2,D_108,2023-05-01 15:57,0,60,2023-05-01 16:57,Yes,
676,20230501B467788_001,VEH_32,3,D_109,2023-05-01 19:08,0,60,2023-05-01 20:08,Yes,
677,Null,VEH_34,1,O_9,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
678,20230501B467785_001,VEH_34,2,D_108,2023-05-01 15:57,0,60,2023-05-01 16:57,Yes,
679,20230501B467792_001,VEH_34,3,D_109,2023-05-01 19:08,0,60,2023-05-01 20:08,Yes,
680,Null,VEH_38,1,O_9,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
681,20230501B467770_001,VEH_38,2,D_108,2023-05-01 15:57,0,60,2023-05-01 16:57,Yes,
682,20230501B467072_001,VEH_38,3,D_109,2023-05-01 19:08,0,60,2023-05-01 20:08,Yes,
683,Null,VEH_41,1,O_9,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
684,20230501B467774_001,VEH_41,2,D_108,2023-05-01 15:57,0,60,2023-05-01 16:57,Yes,
685,20230501B467741_001,VEH_41,3,D_109,2023-05-01 19:08,0,60,2023-05-01 20:08,Yes,
686,Null,VEH_40,1,O_9,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
687,20230501B467786_001,VEH_40,2,D_108,2023-05-01 15:57,0,60,2023-05-01 16:57,Yes,
688,20230501B467781_001,VEH_40,3,D_109,2023-05-01 19:08,0,60,2023-05-01 20:08,Yes,
689,Null,VEH_39,1,O_9,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
690,20230501B467790_001,VEH_39,2,D_108,2023-05-01 15:57,0,60,2023-05-01 16:57,Yes,
691,20230501B467800_001,VEH_39,3,D_109,2023-05-01 19:08,0,60,2023-05-01 20:08,Yes,
692,Null,VEH_461,1,O_243,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
693,Null,VEH_461,2,O_673,2023-05-01 12:33, , ,2023-05-01 12:33,Null,
694,20230501B467195_001,VEH_461,3,D_7,2023-05-01 13:11,0,60,2023-05-01 14:11,Yes,
695,20230501B467835_001,VEH_461,4,D_108,2023-05-01 15:19,0,60,2023-05-01 16:19,Yes,
696,Null,VEH_922,1,O_603,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
697,Null,VEH_922,2,O_326,2023-05-01 12:27, , ,2023-05-01 12:27,Null,
698,MF2305126290591,VEH_922,3,D_2010,2023-05-01 13:07,0,60,2023-05-01 14:07,Yes,
699,20230501B467918_001,VEH_922,4,D_108,2023-05-01 14:48,0,60,2023-05-01 15:48,Yes,
700,Null,VEH_917,1,O_603,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
701,Null,VEH_917,2,O_326,2023-05-01 12:27, , ,2023-05-01 12:27,Null,
702,MF2305126290589,VEH_917,3,D_2010,2023-05-01 13:07,0,60,2023-05-01 14:07,Yes,
703,20230501B468230_001,VEH_917,4,D_108,2023-05-01 14:48,0,60,2023-05-01 15:48,Yes,
704,Null,VEH_983,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
705,Null,VEH_983,2,O_11,2023-05-01 12:56, , ,2023-05-01 12:56,Null,
706,20230501B467505_001,VEH_983,3,D_179,2023-05-01 13:29,0,60,2023-05-01 14:29,Yes,
707,20230501B467836_001,VEH_983,4,D_108,2023-05-01 15:17,0,60,2023-05-01 16:17,Yes,
708,Null,VEH_987,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
709,Null,VEH_987,2,O_11,2023-05-01 12:56, , ,2023-05-01 12:56,Null,
710,N_20230501858775,VEH_987,3,D_179,2023-05-01 13:29,0,60,2023-05-01 14:29,Yes,
711,20230501B467857_001,VEH_987,4,D_108,2023-05-01 15:17,0,60,2023-05-01 16:17,Yes,
712,Null,VEH_986,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
713,Null,VEH_986,2,O_11,2023-05-01 12:56, , ,2023-05-01 12:56,Null,
714,20230501B467507_001,VEH_986,3,D_179,2023-05-01 13:29,0,60,2023-05-01 14:29,Yes,
715,20230501B467888_001,VEH_986,4,D_108,2023-05-01 15:17,0,60,2023-05-01 16:17,Yes,
716,Null,VEH_985,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
717,Null,VEH_985,2,O_11,2023-05-01 12:56, , ,2023-05-01 12:56,Null,
718,N_20230501858776,VEH_985,3,D_179,2023-05-01 13:29,0,60,2023-05-01 14:29,Yes,
719,20230501B467867_001,VEH_985,4,D_108,2023-05-01 15:17,0,60,2023-05-01 16:17,Yes,
720,Null,VEH_984,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
721,Null,VEH_984,2,O_11,2023-05-01 12:56, , ,2023-05-01 12:56,Null,
722,N_20230501858855,VEH_984,3,D_179,2023-05-01 13:29,0,60,2023-05-01 14:29,Yes,
723,20230501B467873_001,VEH_984,4,D_108,2023-05-01 15:17,0,60,2023-05-01 16:17,Yes,
724,Null,VEH_982,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
725,Null,VEH_982,2,O_11,2023-05-01 12:56, , ,2023-05-01 12:56,Null,
726,N_20230501858679,VEH_982,3,D_179,2023-05-01 13:29,0,60,2023-05-01 14:29,Yes,
727,20230501B467966_001,VEH_982,4,D_108,2023-05-01 15:17,0,60,2023-05-01 16:17,Yes,
728,Null,VEH_598,1,O_326,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
729,Null,VEH_598,2,O_62,2023-05-01 12:38, , ,2023-05-01 12:38,Null,
730,20230501B467677_001,VEH_598,3,D_7,2023-05-01 13:10,0,60,2023-05-01 14:10,Yes,
731,MF2305126290571,VEH_598,4,D_1404,2023-05-01 14:41,0,60,2023-05-01 15:41,Yes,
732,Null,VEH_988,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
733,20230501B467970_001,VEH_988,2,D_108,2023-05-01 13:25,0,60,2023-05-01 14:25,Yes,
734,20230501B467664_001,VEH_988,3,D_7,2023-05-01 15:37,0,60,2023-05-01 16:37,Yes,
735,Null,VEH_989,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
736,20230501B468008_001,VEH_989,2,D_108,2023-05-01 13:25,0,60,2023-05-01 14:25,Yes,
737,20230501B467829_001,VEH_989,3,D_7,2023-05-01 15:37,0,60,2023-05-01 16:37,Yes,
738,Null,VEH_990,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
739,20230501B467832_001,VEH_990,2,D_108,2023-05-01 13:25,0,60,2023-05-01 14:25,Yes,
740,20230501B468243_001,VEH_990,3,D_7,2023-05-01 15:37,0,60,2023-05-01 16:37,Yes,
741,Null,VEH_996,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
742,20230501B468005_001,VEH_996,2,D_108,2023-05-01 13:25,0,60,2023-05-01 14:25,Yes,
743,20230501B467916_001,VEH_996,3,D_7,2023-05-01 15:37,0,60,2023-05-01 16:37,Yes,
744,Null,VEH_767,1,O_448,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
745,Null,VEH_767,2,O_603,2023-05-01 13:24, , ,2023-05-01 13:24,Null,
746,MF2305266367740,VEH_767,3,D_2644,2023-05-01 13:58,0,60,2023-05-01 14:58,Yes,
747,20230501B468183_001,VEH_767,4,D_108,2023-05-01 16:16,0,60,2023-05-01 17:16,Yes,
748,Null,VEH_392,1,O_179,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
749,Null,VEH_392,2,O_673,2023-05-01 14:05, , ,2023-05-01 14:05,Null,
750,MF2305016188625,VEH_392,3,D_1192,2023-05-01 18:03,0,60,2023-05-01 19:03,Yes,
751,20230501B467871_001,VEH_392,4,D_109,2023-05-01 20:48,0,60,2023-05-01 21:48,Yes,
752,Null,VEH_391,1,O_179,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
753,Null,VEH_391,2,O_673,2023-05-01 14:05, , ,2023-05-01 14:05,Null,
754,MF2305016190955,VEH_391,3,D_1192,2023-05-01 18:03,0,60,2023-05-01 19:03,Yes,
755,20230501B467856_001,VEH_391,4,D_109,2023-05-01 20:48,0,60,2023-05-01 21:48,Yes,
756,Null,VEH_390,1,O_179,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
757,Null,VEH_390,2,O_673,2023-05-01 14:05, , ,2023-05-01 14:05,Null,
758,MF2305016189310,VEH_390,3,D_1201,2023-05-01 18:10,0,60,2023-05-01 19:10,Yes,
759,20230501B467900_001,VEH_390,4,D_109,2023-05-01 21:01,0,60,2023-05-01 22:01,Yes,
760,Null,VEH_995,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
761,Null,VEH_995,2,O_11,2023-05-01 12:56, , ,2023-05-01 12:56,Null,
762,20230501B467950_001,VEH_995,3,D_7,2023-05-01 13:28,0,60,2023-05-01 14:28,Yes,
763,20230501B468187_001,VEH_995,4,D_108,2023-05-01 15:36,0,60,2023-05-01 16:36,Yes,
764,Null,VEH_597,1,O_326,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
765,Null,VEH_597,2,O_62,2023-05-01 12:38, , ,2023-05-01 12:38,Null,
766,M18384919,VEH_597,3,D_266,2023-05-01 13:08,0,60,2023-05-01 14:08,Yes,
767,MF2305126290611,VEH_597,4,D_1414,2023-05-01 14:49,0,60,2023-05-01 15:49,Yes,
768,Null,VEH_198,1,O_62,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
769,Null,VEH_198,2,O_174,2023-05-01 12:39, , ,2023-05-01 12:39,Null,
770,20230501B468317_001,VEH_198,3,D_108,2023-05-01 13:10,0,60,2023-05-01 14:10,Yes,
771,M18385483,VEH_198,4,D_341,2023-05-01 15:21,0,60,2023-05-01 16:21,Yes,
772,Null,VEH_648,1,O_349,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
773,Null,VEH_648,2,O_673,2023-05-01 14:51, , ,2023-05-01 14:51,Null,
774,M18386690,VEH_648,3,D_295,2023-05-01 17:34,0,60,2023-05-01 18:34,Yes,
775,20230501B467977_001,VEH_648,4,D_109,2023-05-01 19:38,0,60,2023-05-01 20:38,Yes,
776,Null,VEH_651,1,O_349,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
777,Null,VEH_651,2,O_673,2023-05-01 14:51, , ,2023-05-01 14:51,Null,
778,M18386691,VEH_651,3,D_295,2023-05-01 17:34,0,60,2023-05-01 18:34,Yes,
779,20230501B467826_001,VEH_651,4,D_109,2023-05-01 19:38,0,60,2023-05-01 20:38,Yes,
780,Null,VEH_650,1,O_349,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
781,Null,VEH_650,2,O_673,2023-05-01 14:51, , ,2023-05-01 14:51,Null,
782,M18388459,VEH_650,3,D_295,2023-05-01 17:34,0,60,2023-05-01 18:34,Yes,
783,20230501B468370_001,VEH_650,4,D_109,2023-05-01 19:38,0,60,2023-05-01 20:38,Yes,
784,Null,VEH_306,1,O_144,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
785,Null,VEH_306,2,O_376,2023-05-01 14:01, , ,2023-05-01 14:01,Null,
786,M18385443,VEH_306,3,D_318,2023-05-01 18:14,0,60,2023-05-01 19:14,Yes,
787,20230501B467849_001,VEH_306,4,D_1,2023-05-01 21:23,0,60,2023-05-01 22:23,Yes,
788,Null,VEH_195,1,O_62,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
789,Null,VEH_195,2,O_174,2023-05-01 12:39, , ,2023-05-01 12:39,Null,
790,20230501B468119_001,VEH_195,3,D_108,2023-05-01 13:10,0,60,2023-05-01 14:10,Yes,
791,M18386975,VEH_195,4,D_273,2023-05-01 15:00,0,60,2023-05-01 16:00,Yes,
792,Null,VEH_649,1,O_349,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
793,Null,VEH_649,2,O_466,2023-05-01 13:51, , ,2023-05-01 13:51,Null,
794,M18385554,VEH_649,3,D_318,2023-05-01 18:02,0,60,2023-05-01 19:02,Yes,
795,20230501B468376_001,VEH_649,4,D_109,2023-05-01 21:36,0,60,2023-05-01 22:36,Yes,
796,Null,VEH_288,1,O_144,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
797,Null,VEH_288,2,O_673,2023-05-01 15:05, , ,2023-05-01 15:05,Null,
798,M18385463,VEH_288,3,D_335,2023-05-01 18:03,0,60,2023-05-01 19:03,Yes,
799,M18385664,VEH_288,4,D_317,2023-05-01 20:41,0,60,2023-05-01 21:41,Yes,
800,Null,VEH_293,1,O_144,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
801,Null,VEH_293,2,O_243,2023-05-01 15:08, , ,2023-05-01 15:08,Null,
802,20230501B468333_001,VEH_293,3,D_109,2023-05-01 18:15,0,60,2023-05-01 19:15,Yes,
803,20230501B467473_002,VEH_293,4,D_1,2023-05-01 19:57,0,60,2023-05-01 20:57,Yes,
804,Null,VEH_292,1,O_144,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
805,Null,VEH_292,2,O_243,2023-05-01 15:08, , ,2023-05-01 15:08,Null,
806,20230501B468398_001,VEH_292,3,D_109,2023-05-01 18:15,0,60,2023-05-01 19:15,Yes,
807,20230501B467681_001,VEH_292,4,D_1,2023-05-01 19:57,0,60,2023-05-01 20:57,Yes,
808,Null,VEH_918,1,O_603,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
809,Null,VEH_918,2,O_179,2023-05-01 12:47, , ,2023-05-01 12:47,Null,
810,MF2305096266772,VEH_918,3,D_1778,2023-05-01 13:05,0,60,2023-05-01 14:05,Yes,
